,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
18,Lakshadweep,10420,10365,51,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,111090,57998,53092,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,227,72,299,0,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6834222,6547410,141614,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,138306713,82680378,55626335,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,580333,345681,926014,40925,14256,20,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,126012,123657,2009,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,2343369,1338187,1005182,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,2719,2961,5680,48,18,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,85085,83338,1485,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,2144159,1248991,895168,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,4962,2747,7709,64,14,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,144624,140450,557,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,1352002,760591,591411,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,7264,1774,9038,852,250,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,797715,783547,10536,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,105234741,54714555,50520186,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,123500,43564,167064,1319,161,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32255,31471,703,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,1341611,761650,579961,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,989,967,1956,8,9,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1062476,1045971,8468,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,51976192,30106708,21869484,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,154596,163718,318314,2703,253,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,129998,127555,1881,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,1451440,874762,576678,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,10911,2018,12929,177,14,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,613976,587888,16663,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,27227545,17436856,9790689,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,75548,120967,196515,2874,135,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,966409,947153,8969,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,85166790,49105721,36061069,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,334044,185275,519319,3300,279,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32604,32084,409,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,1024740,540257,484483,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,2124,96,2220,34,9,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2776413,2708763,36833,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,86961969,52134649,34827320,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,352319,93550,445869,8981,984,8,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,689751,675851,4039,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,48767230,28877307,19889923,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,252679,126082,378761,2295,278,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,85554,84241,830,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,4810601,2670785,2139816,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,14086,1543,15629,154,29,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1723469,1688224,22918,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,210567960,132874716,77693244,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,1167032,818790,1985822,4223,119,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,347912,338467,7423,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,14725747,8174764,6550983,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,54985,29634,84619,814,217,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1711957,1640709,19864,2022-01-08,TT,35368372,483463,34412740,2022-01-08 12:19:36.382582,688470959,2022-01-07 00:00:00,1651831,1506507229,880117711,626389518,108953656,66255865,42697791,https://www.icmr.gov.in/,141986,285,40895,3700252,5807832,9508084,443824,432648,876472,18213,7912,18,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363473.857142857,1340176.5714285714,16386.14285714286,79988748,56093896,23894852,,,1332900000,West Bengal,96906000
