,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,10,10,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Kapurthala,0,0,13,,141,674,0,4,16.0,0.0,17.0,,1812.0,9854.0,0,817668,,,,17907,556,17333,,495529,296240,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
11,11,11,11,11,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Ludhiana,7,0,4,,290,634,0,27,30.0,0.0,24.0,,6738.0,23551.0,0,3487882,,,,87750,2116,85595,,2599311,1261557,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
12,12,12,12,12,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Mansa,0,0,0,,247,673,0,0,1.0,0.0,0.0,,2337.0,9019.0,0,768808,,,,15612,381,15229,,400514,168214,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
13,13,13,13,13,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Moga,0,0,0,,37,53,0,0,1.0,0.0,0.0,,3576.0,17300.0,0,992289,,,,8685,234,8450,,577506,308575,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
14,14,14,14,14,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Pathankot,21,0,1,,8,49,0,10,46.0,3.0,19.0,,1275.0,7226.0,0,626154,,,,19050,433,18560,,440672,285389,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
15,15,15,15,15,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Patiala,5,0,3,,676,1586,0,16,24.0,0.0,12.0,,4106.0,14804.0,0,2892282,,,,49032,1362,47642,,1093961,528773,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
16,16,16,16,16,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Rupnagar,1,0,1,,125,373,0,12,4.0,0.0,9.0,,1035.0,5134.0,0,683349,,,,13011,428,12579,,399819,250296,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
17,17,17,17,17,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,S.A.S. Nagar,17,0,4,,734,1469,0,54,43.0,1.0,39.0,,4952.0,13896.0,0,986147,,,,69098,1074,67966,,913020,516839,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
18,18,18,18,18,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Sangrur,0,0,0,,100,271,0,0,4.0,0.0,5.0,,2508.0,7524.0,0,1654408,,,,15772,875,14895,,786620,325898,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
19,19,19,19,19,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Shahid Bhagat Singh Nagar,1,1,2,,0,5,0,2,4.0,1.0,5.0,,459.0,4522.0,0,614362,,,,11483,389,11089,,403911,261044,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
20,20,20,20,20,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Sri Muktsar Sahib,0,0,0,,108,454,0,2,0.0,0.0,3.0,,1328.0,5518.0,0,902702,,,,18807,524,18282,,488836,193439,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
21,21,21,21,21,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Tarn Taran,1,0,5,,67,295,0,4,1.0,0.0,10.0,,811.0,3578.0,0,1120070,,,,8080,381,7694,,632415,260172,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
