,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,10,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Dang,0,0,0,137,566,2000,0,0.0,0.0,0.0,686.0,1359.0,2791.0,226769,2021-11-16 17:51:41.097123,,,866,18,848,84370,160325,64631,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
11,11,11,11,11,11,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Devbhumi Dwarka,0,0,0,832,867,3728,0,0.0,0.0,0.0,5564.0,9780.0,31163.0,752484,2021-11-16 17:51:41.097123,,,4175,82,4093,246860,526096,361358,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
12,12,12,12,12,12,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Gandhinagar,0,0,0,1310,951,7713,2,0.0,0.0,4.0,8310.0,4540.0,43203.0,1387478,2021-11-16 17:51:41.097123,,,20759,205,20553,844982,1182417,771392,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
13,13,13,13,13,13,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Gir Somnath,0,0,0,796,1584,5915,0,3.0,0.0,0.0,3879.0,3991.0,35460.0,1217477,2021-11-16 17:51:41.097123,,,8573,67,8501,384977,853011,412501,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
14,14,14,14,14,14,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Jamnagar,0,0,2,1740,3466,6483,5,4.0,0.0,9.0,7548.0,11153.0,46006.0,2159130,2021-11-16 17:51:41.097123,,,34986,478,34503,898118,1126355,722559,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
15,15,15,15,15,15,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Junagadh,0,0,4,5847,614,28161,13,6.0,0.0,17.0,19247.0,4051.0,160160.0,2742291,2021-11-16 17:51:41.097123,,,20541,272,20267,840168,1322890,975965,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
16,16,16,16,16,16,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Kheda,0,0,0,1163,858,14271,-2188,2.0,0.0,0.0,8620.0,6545.0,89242.0,2298934,2021-11-16 17:51:41.097123,,,10441,48,10391,646889,1467997,1048411,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
17,17,17,17,17,17,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Kutch,1,0,0,2690,2752,21026,2194,3.0,0.0,4.0,9400.0,12669.0,117213.0,2090313,2021-11-16 17:51:41.097123,,,12639,145,12492,838091,1429639,832095,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
18,18,18,18,18,18,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Mahisagar,0,0,0,1179,2,5823,0,0.0,0.0,0.0,6846.0,24.0,28285.0,994624,2021-11-16 17:51:41.097123,,,8194,72,8122,399228,815648,520230,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
19,19,19,19,19,19,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Mehsana,0,0,0,2206,1441,9620,0,1.0,0.0,1.0,13749.0,6491.0,48981.0,2027727,2021-11-16 17:51:41.097123,,,24421,177,24243,712800,1415898,954596,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
20,20,20,20,20,20,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Morbi,0,0,0,1194,2710,16264,0,3.0,0.0,0.0,6501.0,7395.0,39763.0,960329,2021-11-16 17:51:41.097123,,,6505,87,6415,386736,685148,362222,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
21,21,21,21,21,21,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Narmada,0,0,0,73,127,4502,0,0.0,0.0,0.0,1397.0,503.0,19082.0,590379,2021-11-16 17:51:41.097123,,,5955,15,5940,276874,414068,318644,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
22,22,22,22,22,22,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Navsari,1,0,0,1335,383,6118,6,7.0,0.0,5.0,7450.0,2201.0,50482.0,1330711,2021-11-16 17:51:41.097123,,,7229,24,7197,456489,952185,730322,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
23,23,23,23,23,23,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Panchmahal,0,0,0,2368,467,12984,0,1.0,0.0,0.0,15034.0,2580.0,79091.0,2388267,2021-11-16 17:51:41.097123,,,11771,70,11700,577619,1114939,751841,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
24,24,24,24,24,24,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Patan,0,0,0,961,947,12286,0,0.0,0.0,0.0,7391.0,3594.0,59083.0,1342746,2021-11-16 17:51:41.097123,,,11624,129,11495,481840,856882,638127,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
25,25,25,25,25,25,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Porbandar,0,0,0,302,154,2504,0,0.0,0.0,0.0,2418.0,1493.0,16080.0,586062,2021-11-16 17:51:41.097123,,,3486,19,3467,251157,421709,282480,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
26,26,26,26,26,26,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Rajkot,4,0,0,2328,2868,17395,8,11.0,0.0,2.0,18979.0,15136.0,94043.0,3157676,2021-11-16 17:51:41.097123,,,57997,725,57254,2097503,2250394,1398918,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
27,27,27,27,27,27,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Sabarkantha,0,0,0,1471,908,10558,1,0.0,0.0,3.0,5861.0,3986.0,59436.0,2427346,2021-11-16 17:51:41.097123,,,9320,157,9163,502944,1007076,704878,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
28,28,28,28,28,28,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Surat,3,0,3,11138,9334,32192,29,31.0,0.0,32.0,65770.0,39211.0,203230.0,4996391,2021-11-16 17:51:41.097123,,,143933,1956,141959,6561240,4842732,2834174,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
29,29,29,29,29,29,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Surendranagar,0,0,0,1320,1397,13214,0,2.0,0.0,0.0,7506.0,11657.0,82021.0,1755873,2021-11-16 17:51:41.097123,,,8124,136,7985,549656,1134990,856730,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
30,30,30,30,30,30,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Tapi,0,0,0,607,485,3104,0,2.0,0.0,0.0,3608.0,2177.0,17748.0,806489,2021-11-16 17:51:41.097123,,,4443,24,4417,258979,531180,340763,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
31,31,31,31,31,31,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Vadodara,4,0,2,5715,2179,17302,44,36.0,0.0,61.0,33061.0,10719.0,98888.0,3639775,2021-11-16 17:51:41.097123,,,78245,788,77420,1997336,2628787,2114766,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
32,32,32,32,32,32,2021-11-16,GJ,35,0,17,69522,53753,449988,163,230.0,0.0,186.0,387962.0,257319.0,2584933.0,Valsad,2,0,1,2236,1381,12097,20,25.0,0.0,19.0,12712.0,7347.0,74016.0,1703068,2021-11-16 17:51:41.097123,,,6454,54,6361,529536,1244601,823184,2021-11-16 17:51:41.096417,67936000,2021-11-16 17:51:41.097463,,,826852,10087,816512,31605075,45178808,30157119,0,0,0,0,0
