,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,10,10,2021-12-27,PB,43,2,27,7267,13196,38671,0,252,293.0,10.0,189.0,126207.0,69415.0,224904.0,0.0,Kapurthala,0,0,0,,505,2358,0,6,11.0,0.0,17.0,,2150.0,10788.0,0,817668,,,,17907,556,17335,,496186,299244,0,0,2022-01-03T00:03:40.417098+05:30,29859000,,,,604279,16640,587247,16766871,17007546,9076166,0,0,0.0,0
11,11,11,11,11,2021-12-27,PB,43,2,27,7267,13196,38671,0,252,293.0,10.0,189.0,126207.0,69415.0,224904.0,0.0,Ludhiana,6,1,1,,1212,4406,0,26,38.0,1.0,20.0,,6709.0,23404.0,0,3487882,,,,87763,2117,85598,,2600777,1266734,0,0,2022-01-03T00:03:40.417098+05:30,29859000,,,,604279,16640,587247,16766871,17007546,9076166,0,0,0.0,0
12,12,12,12,12,2021-12-27,PB,43,2,27,7267,13196,38671,0,252,293.0,10.0,189.0,126207.0,69415.0,224904.0,0.0,Mansa,0,0,0,,236,706,0,0,1.0,0.0,0.0,,2054.0,7300.0,0,768808,,,,15612,381,15229,,400827,169137,0,0,2022-01-03T00:03:40.417098+05:30,29859000,,,,604279,16640,587247,16766871,17007546,9076166,0,0,0.0,0
13,13,13,13,13,2021-12-27,PB,43,2,27,7267,13196,38671,0,252,293.0,10.0,189.0,126207.0,69415.0,224904.0,0.0,Moga,1,0,0,,275,1180,0,0,2.0,0.0,0.0,,2919.0,13455.0,0,992289,,,,8686,234,8450,,577934,310420,0,0,2022-01-03T00:03:40.417098+05:30,29859000,,,,604279,16640,587247,16766871,17007546,9076166,0,0,0.0,0
14,14,14,14,14,2021-12-27,PB,43,2,27,7267,13196,38671,0,252,293.0,10.0,189.0,126207.0,69415.0,224904.0,0.0,Pathankot,12,0,4,,369,1665,0,17,65.0,4.0,18.0,,1389.0,7144.0,0,626154,,,,19076,434,18567,,441068,287201,0,0,2022-01-03T00:03:40.417098+05:30,29859000,,,,604279,16640,587247,16766871,17007546,9076166,0,0,0.0,0
15,15,15,15,15,2021-12-27,PB,43,2,27,7267,13196,38671,0,252,293.0,10.0,189.0,126207.0,69415.0,224904.0,0.0,Patiala,7,1,0,,1049,2973,0,16,36.0,1.0,10.0,,4641.0,15497.0,0,2892282,,,,49045,1363,47643,,1095361,532697,0,0,2022-01-03T00:03:40.417098+05:30,29859000,,,,604279,16640,587247,16766871,17007546,9076166,0,0,0.0,0
16,16,16,16,16,2021-12-27,PB,43,2,27,7267,13196,38671,0,252,293.0,10.0,189.0,126207.0,69415.0,224904.0,0.0,Rupnagar,0,0,0,,315,1215,0,12,4.0,0.0,7.0,,1184.0,5161.0,0,683349,,,,13011,428,12579,,400221,251788,0,0,2022-01-03T00:03:40.417098+05:30,29859000,,,,604279,16640,587247,16766871,17007546,9076166,0,0,0.0,0
17,17,17,17,17,2021-12-27,PB,43,2,27,7267,13196,38671,0,252,293.0,10.0,189.0,126207.0,69415.0,224904.0,0.0,S.A.S. Nagar,6,0,10,,1647,2822,0,42,39.0,0.0,25.0,,6255.0,15064.0,0,986147,,,,69106,1074,67976,,915308,521054,0,0,2022-01-03T00:03:40.417098+05:30,29859000,,,,604279,16640,587247,16766871,17007546,9076166,0,0,0.0,0
18,18,18,18,18,2021-12-27,PB,43,2,27,7267,13196,38671,0,252,293.0,10.0,189.0,126207.0,69415.0,224904.0,0.0,Sangrur,0,0,0,,402,870,0,0,5.0,0.0,5.0,,2383.0,6561.0,0,1654408,,,,15773,875,14895,,787171,326912,0,0,2022-01-03T00:03:40.417098+05:30,29859000,,,,604279,16640,587247,16766871,17007546,9076166,0,0,0.0,0
19,19,19,19,19,2021-12-27,PB,43,2,27,7267,13196,38671,0,252,293.0,10.0,189.0,126207.0,69415.0,224904.0,0.0,Shahid Bhagat Singh Nagar,0,0,0,,63,331,0,2,5.0,1.0,5.0,,374.0,2924.0,0,614362,,,,11484,389,11089,,403974,261375,0,0,2022-01-03T00:03:40.417098+05:30,29859000,,,,604279,16640,587247,16766871,17007546,9076166,0,0,0.0,0
20,20,20,20,20,2021-12-27,PB,43,2,27,7267,13196,38671,0,252,293.0,10.0,189.0,126207.0,69415.0,224904.0,0.0,Sri Muktsar Sahib,0,0,0,,145,585,0,3,0.0,0.0,3.0,,1361.0,5341.0,0,902702,,,,18807,524,18282,,489101,194482,0,0,2022-01-03T00:03:40.417098+05:30,29859000,,,,604279,16640,587247,16766871,17007546,9076166,0,0,0.0,0
21,21,21,21,21,2021-12-27,PB,43,2,27,7267,13196,38671,0,252,293.0,10.0,189.0,126207.0,69415.0,224904.0,0.0,Tarn Taran,0,0,3,,258,772,0,5,1.0,0.0,10.0,,975.0,3771.0,0,1120070,,,,8080,381,7697,,632706,261015,0,0,2022-01-03T00:03:40.417098+05:30,29859000,,,,604279,16640,587247,16766871,17007546,9076166,0,0,0.0,0
