Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Medak,,,,,21,194,0,,,,,6559.0,9628.0,767428,,,,,,,,600409,453971,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Medchal Malkajgiri,,,,,632,785,0,,,,,38281.0,29434.0,2542203,,,,,,,,2609567,1930646,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Mulugu,,,,,0,198,0,,,,,1951.0,7154.0,294671,,,,,,,,223416,179761,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Nagarkurnool,,,,,200,351,0,,,,,7247.0,18162.0,893308,,,,,,,,644592,423983,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Nalgonda,,,,,49,1585,0,,,,,14662.0,59251.0,1631399,,,,,,,,1247991,793125,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Narayanpet,,,,,5,16,0,,,,,5832.0,9410.0,566874,,,,,,,,440183,292104,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Nirmal,,,,,517,2072,0,,,,,7723.0,19445.0,709415,,,,,,,,579269,367779,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Nizamabad,,,,,32,30,0,,,,,11607.0,20051.0,1534428,,,,,,,,1149760,799020,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Other State,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Peddapalli,,,,,54,91,0,,,,,6885.0,4682.0,795332,,,,,,,,624926,420102,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Rajanna Sircilla,,,,,63,124,0,,,,,4304.0,3979.0,546121,,,,,,,,434892,355201,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Ranga Reddy,,,,,951,3131,0,,,,,36660.0,45459.0,2551731,,,,,,,,2777402,1956854,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Sangareddy,,,,,654,2095,0,,,,,29614.0,80761.0,1527628,,,,,,,,1287409,788249,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Siddipet,,,,,97,1301,0,,,,,11253.0,45603.0,993376,,,,,,,,779355,503045,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Suryapet,,,,,139,1622,0,,,,,8672.0,24335.0,1099560,,,,,,,,789591,569763,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Unknown,1963.0,2.0,1620.0,,0,0,0,14805.0,13.0,4955.0,,0.0,0.0,0,,,,707162.0,4054.0,681091.0,,0,0,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Vikarabad,,,,,41,190,0,,,,,11495.0,18235.0,881250,,,,,,,,727456,355544,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Wanaparthy,,,,,105,366,0,,,,,10445.0,13293.0,751553,,,,,,,,454471,280470,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Warangal Rural,,,,,95,1616,0,,,,,8137.0,25661.0,716457,,,,,,,,538904,313535,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Warangal Urban,,,,,3233,137,0,,,,,22380.0,10901.0,1135707,,,,,,,,908448,703615,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
2022-01-15,TG,1963,2,1620,0,12229,26619,0,14805.0,13.0,4955.0,,400813.0,731218.0,Yadadri Bhuvanagiri,,,,,23,111,0,,,,,6098.0,10312.0,726465,,,,,,,,563513,450504,0,2022-01-16 11:55:21.722648,37220000,,,,707162,4054,681091,,29419901,20750025,0,0.0,0.0
