,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
16,16,16,16,16,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Jaipur,1973,1,1527,4659,13005,15076,727,18258.0,9.0,5671.0,86250.0,148328.0,112744.0,6663971,,,,214609,1983,192503,2820256,5364828,3666415,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
17,17,17,17,17,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Jaisalmer,130,0,16,317,2011,2082,0,647.0,0.0,18.0,4693.0,18052.0,13358.0,672008,,,,14325,66,13603,221502,480757,325520,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
18,18,18,18,18,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Jalore,0,0,0,976,4179,5309,0,2.0,0.0,0.0,7564.0,31896.0,22864.0,1830151,,,,10070,72,9996,407407,1185860,834628,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
19,19,19,19,19,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Jhalawar,110,2,62,401,1127,2664,1,505.0,2.0,151.0,6979.0,8989.0,14002.0,1411327,,,,14179,189,13578,326081,1022923,799757,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
20,20,20,20,20,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Jhunjhunu,153,0,0,376,2176,2974,4,409.0,1.0,12.0,7683.0,28344.0,25163.0,2139658,,,,15256,161,14685,422465,1628911,1380217,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
21,21,21,21,21,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Jodhpur,861,0,597,3618,14844,10990,117,4942.0,1.0,2355.0,26181.0,112607.0,73366.0,3685681,,,,119303,1106,113853,1243338,2715470,1894002,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
22,22,22,22,22,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Karauli,20,0,0,168,3571,3346,0,26.0,0.0,7.0,5464.0,26631.0,20014.0,1458459,,,,7189,71,7093,199779,989432,699514,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
23,23,23,23,23,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Kota,394,0,100,2149,4136,2526,42,2893.0,0.0,292.0,17614.0,43629.0,18260.0,1950491,,,,60378,450,56928,963866,1528812,1269891,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
24,24,24,24,24,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Nagaur,90,0,49,754,9435,4677,0,451.0,2.0,100.0,11520.0,56092.0,36791.0,3309234,,,,18262,179,17683,540607,2395691,1967032,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
25,25,25,25,25,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Other State,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,337,39,298,6012,0,0,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
26,26,26,26,26,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Pali,282,0,0,1748,2235,3326,4,1176.0,0.0,4.0,10323.0,38369.0,48638.0,2038533,,,,28565,287,27053,393069,1416949,1010796,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
27,27,27,27,27,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Pratapgarh,35,0,32,778,1411,7110,11,403.0,0.0,90.0,7237.0,6910.0,19800.0,868231,,,,7686,63,7193,242814,704522,650066,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
28,28,28,28,28,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Rajsamand,92,0,2,778,2353,2487,0,417.0,0.0,20.0,5834.0,16499.0,14786.0,1158283,,,,17528,170,16898,259006,850030,597699,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
29,29,29,29,29,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Sawai Madhopur,206,0,67,977,12240,3790,0,963.0,0.0,105.0,7797.0,78403.0,21747.0,1338114,,,,11726,61,10662,229434,1011811,715250,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
30,30,30,30,30,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Sikar,198,1,83,405,4293,4661,11,1129.0,4.0,141.0,9277.0,60368.0,32019.0,2677737,,,,31908,339,30444,459912,2150852,1597752,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
31,31,31,31,31,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Sirohi,111,1,15,796,4072,2801,4,575.0,1.0,55.0,6611.0,20970.0,14843.0,1037185,,,,14422,80,13714,282242,715536,583139,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
32,32,32,32,32,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Tonk,79,0,18,617,1645,3662,5,424.0,0.0,38.0,7489.0,17368.0,22084.0,1421711,,,,9991,92,9447,288547,1010479,776843,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
33,33,33,33,33,2022-01-15,RJ,9676,8,4013,44981,169873,232728,1110,57473.0,28.0,13183.0,422300.0,1393560.0,1271938.0,Udaipur,766,1,312,3797,8221,6721,21,3561.0,2.0,860.0,22797.0,60930.0,38168.0,3067549,,,,60596,756,56593,782023,2401897,1525554,0,2022-01-15T23:56:11.994929+05:30,77264000,,,,1027990,8999,960563,16997094,50865464,37547920,0,0.0,0,0,0,0
