,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,10,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Kanyakumari,7,0,15,,1137,4346,131,75.0,2.0,111.0,,17662.0,69452.0,1863178,,,,62725,1055,61533,,1135707,591649,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
11,11,11,11,11,11,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Karur,19,0,17,,6662,1065,130,116.0,0.0,128.0,,51173.0,40757.0,1076588,,,,24516,361,23980,,684295,380708,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
12,12,12,12,12,12,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Krishnagiri,3,0,6,,1324,3686,76,47.0,2.0,80.0,,14198.0,43044.0,1883731,,,,43790,353,43365,,1075636,513850,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
13,13,13,13,13,13,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Madurai,6,0,4,,6170,4953,74,70.0,3.0,75.0,,52459.0,73297.0,3991038,,,,75471,1182,74163,,1592157,737565,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
14,14,14,14,14,14,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Mayiladuthurai,5,2,1,,0,0,28,22.0,2.0,29.0,,0.0,0.0,901000,,,,23357,318,23015,,0,0,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
15,15,15,15,15,15,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Nagapattinam,5,0,7,,3606,5241,62,64.0,2.0,56.0,,22815.0,51628.0,1614069,,,,21287,355,20837,,853608,408906,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
16,16,16,16,16,16,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Namakkal,48,0,46,,968,2554,279,286.0,2.0,326.0,,14491.0,46613.0,1721179,,,,53219,505,52304,,1015623,506452,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
17,17,17,17,17,17,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Nilgiris,19,0,16,,109,2333,115,128.0,0.0,104.0,,1705.0,27132.0,735071,,,,33996,213,33572,,506209,424298,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
18,18,18,18,18,18,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Perambalur,2,0,1,,1312,1561,11,9.0,0.0,15.0,,16330.0,22806.0,564511,,,,12101,244,11844,,354218,190974,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
19,19,19,19,19,19,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Pudukkottai,2,0,5,,3008,5124,39,23.0,0.0,43.0,,18029.0,56355.0,1918725,,,,30313,417,29843,,860629,450789,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
20,20,20,20,20,20,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Ramanathapuram,3,0,1,,9646,11636,13,21.0,0.0,14.0,,83811.0,69062.0,1337560,,,,20620,359,20233,,832808,431412,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
21,21,21,21,21,21,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Ranipet,4,0,3,,1440,2770,31,17.0,0.0,24.0,,14929.0,28361.0,1210277,,,,43530,775,42726,,591868,243142,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
22,22,22,22,22,22,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Salem,41,2,44,,6062,10933,370,300.0,6.0,388.0,,77191.0,125602.0,3480008,,,,101039,1700,98900,,2051042,1042150,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
23,23,23,23,23,23,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Sivaganga,2,0,6,,676,2334,54,28.0,1.0,48.0,,13381.0,52434.0,1341250,,,,20362,209,20091,,754959,409318,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
24,24,24,24,24,24,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Tenkasi,2,0,2,,3415,8289,11,8.0,0.0,14.0,,27560.0,64786.0,1407627,,,,27387,485,26893,,784431,370065,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
25,25,25,25,25,25,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Thanjavur,19,1,23,,7926,4231,216,145.0,5.0,196.0,,62092.0,56422.0,2402781,,,,76001,989,74748,,1344348,625018,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
26,26,26,26,26,26,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Theni,-1,0,1,,491,1364,12,3.0,0.0,7.0,,15274.0,45581.0,1243684,,,,43598,521,43069,,688145,394459,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
27,27,27,27,27,27,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Thiruvallur,27,0,27,,1085,3022,235,173.0,3.0,202.0,,19129.0,54233.0,3725697,,,,120047,1846,117930,,1078586,483106,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
28,28,28,28,28,28,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Thiruvarur,6,0,14,,2717,3343,116,70.0,2.0,108.0,,25900.0,41492.0,1268094,,,,41821,457,41229,,677857,335398,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
29,29,29,29,29,29,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Thoothukkudi,4,0,4,,7457,2988,65,31.0,1.0,49.0,,82317.0,35902.0,1738376,,,,56472,410,56007,,1131553,410485,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
30,30,30,30,30,30,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Tiruchirappalli,24,0,38,,9352,5951,232,194.0,8.0,213.0,,132025.0,85836.0,2713858,,,,78332,1078,76906,,1655132,808739,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
31,31,31,31,31,31,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Tirunelveli,0,0,10,,1436,2942,72,57.0,0.0,80.0,,39805.0,47485.0,1665253,,,,49608,433,49079,,911649,365323,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
32,32,32,32,32,32,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Tirupathur,4,1,3,,1972,2658,26,14.0,1.0,26.0,,16552.0,26050.0,1111812,,,,29374,627,28730,,574563,269065,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
33,33,33,33,33,33,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Tiruppur,64,0,45,,1210,3773,442,390.0,8.0,399.0,,26573.0,88745.0,2471222,,,,96806,995,95237,,1725556,787217,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
34,34,34,34,34,34,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Tiruvannamalai,2,0,5,,19141,11499,58,37.0,0.0,60.0,,139489.0,109015.0,2468965,,,,55154,669,54428,,1532810,806293,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
35,35,35,35,35,35,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Vellore,12,0,9,,6977,5748,74,73.0,2.0,58.0,,25457.0,37019.0,1614242,,,,50122,1138,48867,,809485,427774,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
36,36,36,36,36,36,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Viluppuram,3,0,4,,5327,3335,53,23.0,1.0,48.0,,49809.0,56456.0,2093003,,,,45987,357,45600,,1208679,566439,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
37,37,37,37,37,37,2021-11-24,TN,744,14,782,101624,162685,191508,6036,5303.0,91.0,5939.0,709621.0,1514935.0,2319403.0,Virudhunagar,4,0,3,,14595,5838,34,17.0,0.0,32.0,,46675.0,83914.0,1943309,,,,46386,548,45803,,1138880,669250,2021-11-24T23:19:43.496529+05:30,75695000,,,,2722506,36415,2677607,53662064,44087671,22702056,0,0,0,0,0
