,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
21,Meghalaya,84461,82704,1472,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,1971840,1164508,807332,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,2223,4560,6783,17,32,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,134810,130512,493,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,1288176,731728,556448,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,1517,2463,3980,437,531,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,793150,782496,10528,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,86112047,51076555,35035492,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,40397,496379,536776,12,8,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32109,31273,696,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,1284859,737951,546908,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,1580,2232,3812,9,4,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1048880,1038306,8409,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,43345130,27785811,15559319,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,69742,190640,260382,197,221,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,128893,126725,1872,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,1233544,764178,469366,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,2904,4086,6990,12,28,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,603258,586330,16599,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,24051002,16526453,7524549,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,25504,67792,93296,18,26,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,954770,945628,8955,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,67930763,43434754,24496009,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,64994,347359,412353,12,24,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32233,31709,403,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,992632,523190,469442,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,74,806,880,5,11,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2726197,2681434,36472,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,70110097,45313763,24796334,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,106402,155590,261992,730,767,9,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,675798,668227,3990,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,37659346,24898678,12760668,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,74505,125791,200296,184,137,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,84791,83890,823,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,4565341,2550643,2014698,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,3306,11823,15129,4,10,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1710387,1687391,22910,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,161114736,111602509,49512227,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,727588,849323,1576911,5,2,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,344227,336687,7408,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,12610249,7579400,5030849,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,6612,60359,66971,8,51,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1615378,1588172,19473,2021-11-30,TT,34587822,468980,34018299,2021-11-30 10:20:10.025558,641303848,2021-11-29 00:00:00,1012523,1232700453,787789011,444911442,92184199,63106737,29077462,https://www.icmr.gov.in/,6990,190,10116,5680822,2588672,8269494,192173,457661,649834,511,571,11,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340164.857142857,16386.14285714286,77593111,55644021,21949090,,,1332900000,West Bengal,96906000
