,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
24,24,24,24,24,24,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Tenkasi,-1,0,2,,2719,12323,21,0.0,0.0,17.0,,14285.0,58037.0,1407627,,,,27379,485,26879,,756871,305279,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
25,25,25,25,25,25,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Thanjavur,16,0,34,,5919,5292,280,173.0,2.0,248.0,,35181.0,52332.0,2402781,,,,75856,984,74552,,1282256,568596,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
26,26,26,26,26,26,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Theni,0,0,2,,943,2299,15,5.0,0.0,18.0,,10181.0,35244.0,1243684,,,,43595,521,43062,,672871,348878,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
27,27,27,27,27,27,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Thiruvallur,19,0,37,,1626,5091,90204,172.0,0.0,225.0,,13406.0,37172.0,3725697,,,,119874,1843,117728,,1059457,428873,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
28,28,28,28,28,28,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Thiruvarur,15,1,20,,2070,2841,-77706,106.0,6.0,146.0,,17179.0,37189.0,1268094,,,,41751,455,41121,,651957,293906,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
29,29,29,29,29,29,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Thoothukkudi,6,0,8,,9109,3996,1435,39.0,0.0,71.0,,57074.0,34465.0,1738376,,,,56441,409,55958,,1049236,374583,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
30,30,30,30,30,30,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Tiruchirappalli,33,0,36,,6669,5643,36265,272.0,9.0,269.0,,50070.0,74098.0,2713858,,,,78138,1070,76693,,1523107,722903,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
31,31,31,31,31,31,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Tirunelveli,9,0,6,,6788,3384,-6848,74.0,0.0,86.0,,49952.0,29903.0,1665253,,,,49551,433,48999,,871844,317838,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
32,32,32,32,32,32,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Tirupathur,2,0,3,,1929,4109,-20003,11.0,0.0,44.0,,12352.0,28226.0,1111812,,,,29360,626,28704,,558011,243015,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
33,33,33,33,33,33,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Tiruppur,52,0,67,,1728,4798,478,366.0,4.0,455.0,,20881.0,71340.0,2471222,,,,96416,987,94838,,1698983,698472,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
34,34,34,34,34,34,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Tiruvannamalai,11,0,10,,16942,15298,-22359,42.0,1.0,93.0,,102878.0,101386.0,2468965,,,,55117,669,54368,,1393321,697278,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
35,35,35,35,35,35,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Vellore,9,2,18,,3761,8973,112,58.0,3.0,132.0,,14024.0,42758.0,1614242,,,,50049,1136,48809,,784028,390755,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
36,36,36,36,36,36,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Viluppuram,3,0,12,,5172,4358,73,21.0,0.0,68.0,,54905.0,52007.0,2093003,,,,45964,356,45552,,1158870,509983,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
37,37,37,37,37,37,2021-11-17,TN,782,13,907,101984,148072,220943,7055,5619.0,77.0,6490.0,715471.0,1010336.0,2049723.0,Virudhunagar,6,0,5,,1302,4895,34,29.0,0.0,38.0,,14320.0,61843.0,1943309,,,,46369,548,45771,,1092205,585336,2021-11-18T14:47:11.011680+05:30,75695000,,,,2717203,36324,2671668,52952443,42572736,20382653,0,0,0,0,0
