,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
25,25,25,25,25,25,2021-11-23,TN,741,13,808,100817,156096,209592,6170,5341.0,90.0,6064.0,709981.0,1500322.0,2348838.0,Thanjavur,19,1,26,,7325,4938,224,142.0,4.0,207.0,,60085.0,57483.0,2402781,,,,75982,988,74725,,1336422,620787,2021-11-24T10:26:00.783396+05:30,75695000,,,,2721762,36401,2676825,53560440,43924986,22510548,0,0,0,0,0
26,26,26,26,26,26,2021-11-23,TN,741,13,808,100817,156096,209592,6170,5341.0,90.0,6064.0,709981.0,1500322.0,2348838.0,Theni,1,0,1,,735,1697,11,4.0,0.0,8.0,,15726.0,46516.0,1243684,,,,43599,521,43068,,687654,393095,2021-11-24T10:26:00.783396+05:30,75695000,,,,2721762,36401,2676825,53560440,43924986,22510548,0,0,0,0,0
27,27,27,27,27,27,2021-11-23,TN,741,13,808,100817,156096,209592,6170,5341.0,90.0,6064.0,709981.0,1500322.0,2348838.0,Thiruvallur,22,0,23,,1638,4204,242,165.0,3.0,212.0,,19670.0,56302.0,3725697,,,,120020,1846,117903,,1077501,480084,2021-11-24T10:26:00.783396+05:30,75695000,,,,2721762,36401,2676825,53560440,43924986,22510548,0,0,0,0,0
28,28,28,28,28,28,2021-11-23,TN,741,13,808,100817,156096,209592,6170,5341.0,90.0,6064.0,709981.0,1500322.0,2348838.0,Thiruvarur,8,0,13,,2431,4013,125,79.0,3.0,114.0,,25253.0,40990.0,1268094,,,,41815,457,41215,,675140,332055,2021-11-24T10:26:00.783396+05:30,75695000,,,,2721762,36401,2676825,53560440,43924986,22510548,0,0,0,0,0
29,29,29,29,29,29,2021-11-23,TN,741,13,808,100817,156096,209592,6170,5341.0,90.0,6064.0,709981.0,1500322.0,2348838.0,Thoothukkudi,0,0,3,,8436,3213,67,33.0,1.0,53.0,,83969.0,36910.0,1738376,,,,56468,410,56003,,1124096,407497,2021-11-24T10:26:00.783396+05:30,75695000,,,,2721762,36401,2676825,53560440,43924986,22510548,0,0,0,0,0
30,30,30,30,30,30,2021-11-23,TN,741,13,808,100817,156096,209592,6170,5341.0,90.0,6064.0,709981.0,1500322.0,2348838.0,Tiruchirappalli,22,1,36,,10568,5959,226,203.0,8.0,211.0,,129342.0,85528.0,2713858,,,,78308,1078,76868,,1645780,802788,2021-11-24T10:26:00.783396+05:30,75695000,,,,2721762,36401,2676825,53560440,43924986,22510548,0,0,0,0,0
31,31,31,31,31,31,2021-11-23,TN,741,13,808,100817,156096,209592,6170,5341.0,90.0,6064.0,709981.0,1500322.0,2348838.0,Tirunelveli,14,0,14,,2376,4209,67,66.0,0.0,76.0,,45157.0,47927.0,1665253,,,,49608,433,49069,,910213,362381,2021-11-24T10:26:00.783396+05:30,75695000,,,,2721762,36401,2676825,53560440,43924986,22510548,0,0,0,0,0
32,32,32,32,32,32,2021-11-23,TN,741,13,808,100817,156096,209592,6170,5341.0,90.0,6064.0,709981.0,1500322.0,2348838.0,Tirupathur,3,0,2,,1983,2933,29,12.0,0.0,26.0,,16509.0,27501.0,1111812,,,,29370,626,28727,,572591,266407,2021-11-24T10:26:00.783396+05:30,75695000,,,,2721762,36401,2676825,53560440,43924986,22510548,0,0,0,0,0
33,33,33,33,33,33,2021-11-23,TN,741,13,808,100817,156096,209592,6170,5341.0,90.0,6064.0,709981.0,1500322.0,2348838.0,Tiruppur,57,2,48,,1450,3872,450,378.0,8.0,421.0,,27091.0,89770.0,2471222,,,,96742,995,95192,,1724346,783444,2021-11-24T10:26:00.783396+05:30,75695000,,,,2721762,36401,2676825,53560440,43924986,22510548,0,0,0,0,0
34,34,34,34,34,34,2021-11-23,TN,741,13,808,100817,156096,209592,6170,5341.0,90.0,6064.0,709981.0,1500322.0,2348838.0,Tiruvannamalai,5,0,8,,15995,12305,66,46.0,0.0,65.0,,137290.0,112814.0,2468965,,,,55152,669,54423,,1513669,794794,2021-11-24T10:26:00.783396+05:30,75695000,,,,2721762,36401,2676825,53560440,43924986,22510548,0,0,0,0,0
35,35,35,35,35,35,2021-11-23,TN,741,13,808,100817,156096,209592,6170,5341.0,90.0,6064.0,709981.0,1500322.0,2348838.0,Vellore,14,0,8,,5188,5728,81,70.0,4.0,67.0,,22241.0,40244.0,1614242,,,,50110,1138,48858,,802508,422026,2021-11-24T10:26:00.783396+05:30,75695000,,,,2721762,36401,2676825,53560440,43924986,22510548,0,0,0,0,0
36,36,36,36,36,36,2021-11-23,TN,741,13,808,100817,156096,209592,6170,5341.0,90.0,6064.0,709981.0,1500322.0,2348838.0,Viluppuram,4,1,4,,5006,5133,64,23.0,1.0,56.0,,49654.0,57479.0,2093003,,,,45984,357,45596,,1203352,563104,2021-11-24T10:26:00.783396+05:30,75695000,,,,2721762,36401,2676825,53560440,43924986,22510548,0,0,0,0,0
37,37,37,37,37,37,2021-11-23,TN,741,13,808,100817,156096,209592,6170,5341.0,90.0,6064.0,709981.0,1500322.0,2348838.0,Virudhunagar,2,0,7,,7732,8495,32,19.0,0.0,34.0,,33382.0,82971.0,1943309,,,,46382,548,45800,,1124285,663412,2021-11-24T10:26:00.783396+05:30,75695000,,,,2721762,36401,2676825,53560440,43924986,22510548,0,0,0,0,0
