,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,10,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Kanyakumari,10,0,16,,10278,41454,132,88.0,3.0,125.0,,17389.0,70305.0,1863178,,,,62696,1054,61487,,1132614,581358,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
11,11,11,11,11,11,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Karur,16,0,19,,16177,22813,153,109.0,1.0,137.0,,27458.0,43716.0,1076588,,,,24465,361,23928,,659372,372379,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
12,12,12,12,12,12,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Krishnagiri,7,1,13,,5641,17540,94,51.0,2.0,96.0,,15896.0,45981.0,1883731,,,,43774,352,43339,,1071504,501983,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
13,13,13,13,13,13,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Madurai,11,1,9,,22149,31339,77,90.0,2.0,90.0,,47157.0,73959.0,3991038,,,,75449,1181,74142,,1578767,722626,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
14,14,14,14,14,14,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Mayiladuthurai,4,0,6,,0,0,23,22.0,0.0,33.0,,0.0,0.0,901000,,,,23346,316,23007,,0,0,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
15,15,15,15,15,15,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Nagapattinam,10,0,10,,6495,18287,69,63.0,3.0,59.0,,16379.0,48874.0,1614069,,,,21264,355,20812,,843103,393712,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
16,16,16,16,16,16,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Namakkal,42,0,49,,6772,22600,301,260.0,2.0,314.0,,14378.0,51349.0,1721179,,,,53083,505,52170,,1012661,498816,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
17,17,17,17,17,17,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Nilgiris,20,0,8,,759,10038,134,134.0,0.0,121.0,,1741.0,28960.0,735071,,,,33943,213,33525,,505850,417304,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
18,18,18,18,18,18,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Perambalur,2,0,2,,3631,6141,11,8.0,0.0,12.0,,14745.0,29001.0,564511,,,,12097,244,11837,,348142,184651,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
19,19,19,19,19,19,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Pudukkottai,1,0,6,,6016,22855,44,35.0,0.0,44.0,,15153.0,58248.0,1918725,,,,30303,417,29827,,853726,436968,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
20,20,20,20,20,20,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Ramanathapuram,3,0,1,,20781,19755,13,16.0,0.0,11.0,,91563.0,60394.0,1337560,,,,20610,359,20227,,807084,405869,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
21,21,21,21,21,21,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Ranipet,1,0,4,,6246,11975,43,19.0,0.0,39.0,,14945.0,28041.0,1210277,,,,43522,775,42719,,587898,235119,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
22,22,22,22,22,22,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Salem,44,0,65,,26380,52160,399,297.0,6.0,392.0,,80974.0,131673.0,3480008,,,,100917,1697,98752,,2034468,1014421,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
23,23,23,23,23,23,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Sivaganga,5,0,5,,5956,24466,71,38.0,0.0,56.0,,13744.0,55192.0,1341250,,,,20356,208,20072,,752832,401693,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
24,24,24,24,24,24,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Tenkasi,0,0,2,,9418,21105,20,4.0,0.0,19.0,,24752.0,70638.0,1407627,,,,27383,485,26887,,775970,351240,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
25,25,25,25,25,25,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Thanjavur,15,2,25,,14878,24115,245,153.0,3.0,223.0,,59727.0,59109.0,2402781,,,,75940,986,74676,,1324060,611498,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
26,26,26,26,26,26,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Theni,1,0,1,,7890,22220,16,8.0,0.0,11.0,,15538.0,47725.0,1243684,,,,43597,521,43066,,685793,388537,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
27,27,27,27,27,27,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Thiruvallur,23,0,29,,8088,18853,239,174.0,3.0,233.0,,17722.0,55450.0,3725697,,,,119977,1846,117855,,1072593,469499,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
28,28,28,28,28,28,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Thiruvarur,10,0,14,,10030,15697,140,93.0,6.0,128.0,,22926.0,39898.0,1268094,,,,41797,457,41186,,669609,324435,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
29,29,29,29,29,29,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Thoothukkudi,8,0,12,,24333,14712,70,40.0,0.0,64.0,,80670.0,37112.0,1738376,,,,56465,409,55991,,1107523,402133,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
30,30,30,30,30,30,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Tiruchirappalli,29,1,24,,44602,39199,220,231.0,9.0,213.0,,115760.0,84711.0,2713858,,,,78262,1076,76805,,1625040,793614,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
31,31,31,31,31,31,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Tirunelveli,8,0,15,,13990,19054,71,54.0,0.0,59.0,,59876.0,45248.0,1665253,,,,49581,433,49037,,905924,355766,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
32,32,32,32,32,32,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Tirupathur,0,0,4,,6760,10355,35,12.0,0.0,30.0,,16227.0,29277.0,1111812,,,,29367,626,28722,,570091,262723,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
33,33,33,33,33,33,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Tiruppur,51,2,58,,14704,49481,463,357.0,4.0,445.0,,27208.0,91003.0,2471222,,,,96624,990,95092,,1722292,778146,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
34,34,34,34,34,34,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Tiruvannamalai,5,0,7,,28820,30958,90,50.0,1.0,81.0,,126473.0,108990.0,2468965,,,,55143,669,54410,,1476960,767804,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
35,35,35,35,35,35,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Vellore,11,0,5,,6175,11705,101,58.0,4.0,88.0,,17750.0,37119.0,1614242,,,,50086,1138,48846,,795597,413181,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
36,36,36,36,36,36,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Viluppuram,3,0,7,,16379,21861,75,21.0,0.0,67.0,,54694.0,58874.0,2093003,,,,45977,356,45589,,1191326,550662,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
37,37,37,37,37,37,2021-11-21,TN,756,14,847,100767,501271,954837,6457,5441.0,91.0,6244.0,712039.0,1426994.0,2333158.0,Virudhunagar,2,0,4,,8770,27833,35,17.0,0.0,31.0,,20606.0,73115.0,1943309,,,,46376,548,45787,,1108403,640124,2021-11-21T23:46:25.893769+05:30,75695000,,,,2720271,36375,2675174,53358226,43621438,22123407,0,0,0,0,0
