Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Kanyakumari,0,0,0,0,0,0,0,,,,,,,1863178,,,,62328,1048,61091,,1088724,413450,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,1502174.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Karur,0,0,0,0,0,0,0,,,,,,,1076588,,,,24048,356,23496,,622306,268744,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,891050.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Krishnagiri,0,0,0,0,0,0,0,,,,,,,1883731,,,,43536,348,42997,,1030078,383814,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,1413892.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Madurai,0,0,0,0,0,0,0,,,,,,,3991038,,,,75188,1172,73818,,1483960,556025,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,2039985.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Mayiladuthurai,0,0,0,0,0,0,0,,,,,,,901000,,,,23273,316,22853,,0,0,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Nagapattinam,0,0,0,0,0,0,0,,,,,,,1614069,,,,21046,343,20522,,809186,276401,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,1085587.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Namakkal,0,0,0,0,0,0,0,,,,,,,1721179,,,,52154,498,51149,,978846,377013,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,1355859.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Nilgiris,0,0,0,0,0,0,0,,,,,,,735071,,,,33529,210,33110,,500949,327240,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,828189.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Perambalur,0,0,0,0,0,0,0,,,,,,,564511,,,,12059,243,11779,,324344,127530,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,451874.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Pudukkottai,0,0,0,0,0,0,0,,,,,,,1918725,,,,30163,416,29614,,821056,293089,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,1114145.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Ramanathapuram,0,0,0,0,0,0,0,,,,,,,1337560,,,,20559,357,20144,,656138,264921,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,921059.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Ranipet,0,0,0,0,0,0,0,,,,,,,1210277,,,,43412,774,42531,,549886,165223,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,715109.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Salem,0,0,0,0,0,0,0,,,,,,,3480008,,,,99771,1683,97488,,1912180,753855,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,2666035.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Sivaganga,0,0,0,0,0,0,0,,,,,,,1341250,,,,20171,206,19838,,720268,267188,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,987456.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Tenkasi,0,0,0,0,0,0,0,,,,,,,1407627,,,,27350,484,26827,,730210,222967,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,953177.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Thanjavur,0,0,0,0,0,0,0,,,,,,,2402781,,,,75273,972,73754,,1193170,468616,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,1661786.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Theni,0,0,0,0,0,0,0,,,,,,,1243684,,,,43565,520,43009,,653169,284325,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,937494.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Tirupathur,0,0,0,0,0,0,0,,,,,,,1111812,,,,29283,625,28582,,534771,189063,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,723834.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Thiruvallur,0,0,0,0,0,0,0,,,,,,,3725697,,,,119309,1842,117026,,1028287,358204,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,1386491.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Tiruvannamalai,0,0,0,0,0,0,0,,,,,,,2468965,,,,54935,667,54068,,1252806,488744,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,1741550.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Thiruvarur,0,0,0,0,0,0,0,41342.71428571428,437.85714285714283,40594.71428571428,,620269.4285714285,226483.2857142857,1268094,,,,41415,439,40714,,624661,236241,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,860902.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Thoothukkudi,0,0,0,0,0,0,0,56242.71428571428,408.0,55697.857142857145,,941997.2857142857,309626.14285714284,1738376,,,,56281,408,55742,,949695,313579,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,1263274.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Tirunelveli,0,0,0,0,0,0,0,,,,,,,1665253,,,,49351,431,48785,,801323,263828,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,1065151.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Tiruppur,0,0,0,0,0,0,0,,,,,,,2471222,,,,95265,978,93579,,1658083,572277,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,2230360.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Tiruchirappalli,0,0,0,0,0,0,0,,,,,,,2713858,,,,77457,1057,75944,,1442306,597955,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,2040261.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Vellore,0,0,0,0,0,0,0,,,,,,,1614242,,,,49830,1131,48536,,751801,313630,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,1065431.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Viluppuram,0,0,0,0,0,0,0,,,,,,,2093003,,,,45838,356,45362,,1051574,395402,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,1446976.0
2021-10-29,TN,-1502.0,9.0,-1306.0,0,39981.0,91048.0,0,2697021.4285714286,36045.28571428572,2648429.0,,40620391.0,16289811.0,Virudhunagar,0,0,0,0,0,0,0,,,,,,,1943309,,,,46283,548,45672,,1063997,475990,2021-10-31T02:58:54.569363+05:30,75695000,,,,2698052,36081,2650125,,40795834,16631140,57426974.0,131029.0,56910201.0,1539987.0
