Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict,deltaVaccinatedForState,delta7ConfirmedForState,delta7DeceasedForState,delta7RecoveredForState,delta7VaccinatedForState,delta7TestedForState,delta7ConfirmedForDistrict,delta7DeceasedForDistrict,delta7RecoveredForDistrict,delta7VaccinatedForDistrict,delta21_14ConfirmedForState,delta21_14ConfirmedForDistrict,7DmaVaccinatedForState,7DmaVaccinatedForDistrict
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Solapur,-166737,-4111,-165666,0,9796,4050,0,0,0,204105,0,0,0,4315527,,,,43641,1432,38625,,2223314,683493,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,2906807.0,1557826.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,3124.0,863.0,-1313.0,,15337,661.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Nashik,-317063,-7135,-314479,0,23618,9283,0,0,0,401017,0,0,0,6109052,,,,93412,1539,86836,,3447525,1290520,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,4738045.0,4018581.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,74938.0,1033.0,68893.0,,15337,523.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Ahmednagar,-283516,-6184,-280958,0,7248,4454,0,0,0,329457,0,0,0,4543083,,,,55670,849,49146,,2462429,876400,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,3338829.0,571806.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-84254.0,-1865.0,-88017.0,,15337,2447.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Jalgaon,-86518,-1370,-87250,0,6540,3581,0,0,0,137169,0,0,0,4224442,,,,53417,1344,49924,,2080582,696562,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,2777144.0,1324180.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-7177.0,135.0,-9410.0,,15337,12.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Nandurbar,-33657,-809,-33331,0,3218,1919,0,0,0,39053,0,0,0,1646177,,,,6347,139,5722,,720776,340615,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1061391.0,-2507357.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-200247.0,-5706.0,-194846.0,,15337,4.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Dhule,-31999,-314,-32006,0,4473,3825,0,0,0,45496,0,0,0,2048781,,,,14168,340,13491,,1003845,473369,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1477214.0,-173193.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-77916.0,-2093.0,-76093.0,,15337,5.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Aurangabad,-113577,-3281,-112276,0,6929,5173,0,0,0,150527,0,0,0,3695928,,,,41690,970,38339,,1765223,718341,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,2483564.0,-12084045.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-711963.0,-15232.0,-691282.0,,15337,152.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Jalna,-50348,-931,-49986,0,15976,5098,0,0,0,59353,0,0,0,1958483,,,,10260,278,9389,,1065217,408821,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1474038.0,-2949261.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-483299.0,-8850.0,-474899.0,,15337,46.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Beed,-90012,-2394,-89099,0,6201,4155,0,0,0,100769,0,0,0,2585962,,,,13709,409,11697,,1139396,481139,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1620535.0,-432819.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-76667.0,-2249.0,-75999.0,,15337,158.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Latur,-71496,-1828,-71697,0,12407,4764,0,0,0,89601,0,0,0,2455543,,,,20619,607,17911,,1166475,501103,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1667578.0,611324.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-19385.0,-341.0,-21142.0,,15337,59.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Parbhani,-45755,-997,-45471,0,7894,3490,0,0,0,51071,0,0,0,1835982,,,,6602,236,5605,,894318,373860,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1268178.0,-3436966.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-403540.0,-8427.0,-395241.0,,15337,16.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Hingoli,-14857,-432,-14930,0,6858,2594,0,0,0,17945,0,0,0,1178973,,,,3618,74,3018,,530308,198608,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,728916.0,-360743.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-64070.0,-1888.0,-62403.0,,15337,4.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Nanded,-71295,-2139,-71251,0,23946,7505,0,0,0,87702,0,0,0,3356566,,,,19104,519,16461,,1532400,552405,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,2084805.0,,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,18960.0,408.0,16430.0,,15337,18.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Osmanabad,-52536,-1468,-51968,0,5695,1904,0,0,0,65464,0,0,0,1660311,,,,15243,495,13571,,791584,305674,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1097258.0,-1426717.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-122471.0,-2787.0,-120342.0,,15337,227.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Amravati,-79315,-1245,-78919,0,4627,3491,0,0,0,94618,0,0,0,2887826,,,,16917,349,15699,,1237940,546245,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1784185.0,527391.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-35430.0,-883.0,-35370.0,,15337,3.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Akola,-50244,-1149,-49741,0,4249,1551,0,0,0,57311,0,0,0,1818617,,,,8521,276,7573,,755888,356265,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1112153.0,-10923584.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-1144071.0,-19290.0,-1118149.0,,15337,12.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Washim,-35942,-502,-35649,0,5237,3244,0,0,0,41015,0,0,0,1196714,,,,5717,135,5366,,573134,318366,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,891500.0,-1725196.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-189850.0,-4406.0,-184876.0,,15337,4.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Buldhana,-75133,-630,-76414,0,5281,3483,0,0,0,84696,0,0,0,2588039,,,,10376,166,8289,,1130557,509368,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1639925.0,337331.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-68452.0,-2307.0,-67797.0,,15337,19.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Yavatmal,-65184,-1486,-64326,0,10005,4207,0,0,0,74152,0,0,0,2775457,,,,10780,312,9830,,1195995,491132,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1687127.0,-918750.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-198774.0,-5296.0,-193459.0,,15337,6.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Nagpur,-392242,-6406,-390853,0,8710,10752,0,0,0,484296,0,0,0,4653171,,,,101341,2722,93453,,2995510,1447251,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,4442761.0,1627433.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-148800.0,-3685.0,-149501.0,,15337,25.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Wardha,-50791,-1015,-50166,0,2303,1983,0,0,0,55952,0,0,0,1296157,,,,6549,202,5787,,753842,313104,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1066946.0,264729.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-46106.0,-1228.0,-44915.0,,15337,3.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Bhandara,-51338,-932,-51539,0,627,1918,0,0,0,58944,0,0,0,1198810,,,,8743,191,7406,,825353,419197,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1244550.0,-1648411.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-201356.0,-5343.0,-196549.0,,15337,1.0,95862983.0,0
2021-10-29,MH,-4964543.0,-96846.0,-4966735.0,0,251212.0,199821.0,0,6603965.0,140043.0,6437959.0,61980148.0,65911265.0,29951718.0,Gondia,-30767,-458,-31196,0,1353,3957,0,0,0,39938,0,0,0,1322331,,,,9750,111,8742,,887825,466466,2021-10-31T02:58:36.233660+05:30,122153000,,,,1643411,43288,1478719,,66905802,30748539,97654341.0,1354291.0,-6796435.0,451033.0,-4956439.0,-96677.0,-4953419.0,3074814.0,,-598746.0,-11303.0,-584696.0,,15337,2.0,95862983.0,0
