,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,828546,817874,10101,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,87068847,46537385,40531462,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,13406,64655,78061,51,55,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,772197,761903,10061,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,31207682,19114719,12092963,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,11482,47959,59441,33,26,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,228295,223936,3868,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,11314040,5851599,5462441,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,31,195,226,29,46,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,339827,333864,4512,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,17609851,9656472,7953379,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,489,33514,34003,136,142,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,349541,344255,5142,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,27591281,17704929,9886352,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,57790,103377,161167,19,14,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3002427,2956970,38288,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,82734498,47078230,35656268,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,18287,68112,86399,300,279,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5217589,5141779,44503,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,45789435,25984095,19805340,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,4999,41869,46868,2995,4160,96,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,21958,21553,217,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,387849,213292,174557,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,0,0,0,28,21,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10411,10355,51,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,106726,55538,51188,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,2,14,16,2,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6649596,6497500,141349,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,127778207,78808077,48970130,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,30249,65529,95778,902,767,9,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,125627,123437,1995,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,2269996,1311852,958144,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,607,1010,1617,14,22,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,84752,83161,1478,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,2099302,1226056,873246,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,247,146,393,8,13,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,139488,136359,531,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,1323952,743228,580724,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,6,2,8,33,192,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,793489,782779,10529,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,98154640,51870605,46284035,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,12539,102595,115134,15,14,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32169,31386,701,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,1326871,756073,570798,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,417,394,811,0,2,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1052834,1042701,8444,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,47389780,28664570,18725210,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,19051,53082,72133,193,258,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,129315,127284,1880,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,1352858,820931,531927,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,658,1016,1674,6,25,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,603962,587014,16629,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,25727027,16925056,8801971,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,3256,9774,13030,45,31,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,955238,946037,8960,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,76983796,45293428,31690368,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,20920,55998,76918,17,35,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32461,31950,406,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,1004357,524404,479953,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,0,0,0,4,5,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2739806,2695856,36680,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,79580411,48652359,30928052,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,85089,168135,253224,610,682,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,679564,671856,4015,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,43496520,27260280,16236240,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,29674,61767,91441,134,201,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,84964,84077,827,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,4664386,2565014,2099372,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,10,58,68,1,12,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1710695,1687584,22915,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,186080617,122144975,63935642,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,224776,250552,475328,23,16,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,344591,337010,7413,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,13606583,7706017,5900566,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,2512,17968,20480,13,9,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1627076,1599918,19669,2021-12-20,TT,34746838,477554,34187017,2021-12-20 11:05:47.066849,665112580,2021-12-19 00:00:00,1003215,1377015727,828528146,548487581,99989218,64300748,35688470,https://www.icmr.gov.in/,6563,132,8077,1494932,649438,2144370,6706,72513,79219,565,568,9,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363447.142857143,1340168.2857142857,16386.14285714286,78708114,55814594,22893520,,,1332900000,West Bengal,96906000
