,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,828191,817543,10099,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,85581145,46348986,39232159,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,34354,241756,276110,58,56,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,772032,761733,10057,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,30394581,18965151,11429430,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,24772,114778,139550,13,21,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,228007,223561,3860,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,11286582,5847371,5439211,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,1032,5063,6095,68,88,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,338990,333050,4498,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,17317166,9643619,7673547,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,3098,37140,40238,119,215,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,349435,344173,5141,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,26588543,17346420,9242123,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,62586,118906,181492,4,14,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3000671,2955138,38268,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,80691103,46626502,34064601,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,99631,258469,358100,236,321,7,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5197039,5116928,43170,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,44976835,25903482,19073353,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,20084,180345,200429,2434,4308,203,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,21839,21445,216,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,386742,212908,173834,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,35,46,81,17,29,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10406,10346,51,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,106361,55519,50842,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,6,31,37,0,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6644452,6493002,141264,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,124526739,77912280,46614459,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,219189,531357,750546,569,498,5,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,125535,123220,1990,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,2243081,1304324,938757,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,1694,4500,6194,20,23,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,84698,83019,1476,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,2056005,1201502,854503,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,5528,4520,10048,1,21,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,138613,135232,523,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,1314615,740984,573631,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,435,1418,1853,320,282,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,793377,782688,10529,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,94758546,51684728,43073818,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,28531,407193,435724,19,19,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32158,31360,699,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,1318096,753045,565051,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,1346,1957,3303,3,6,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1051752,1041536,8436,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,46239759,28436123,17803636,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,37485,164149,201634,178,171,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,129224,127164,1877,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,1322753,806727,516026,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,3235,3286,6521,7,32,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,603761,586794,16620,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,25293782,16828978,8464804,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,21979,77231,99210,22,59,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,955103,945886,8958,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,74744019,44773414,29970605,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,79590,286996,366586,27,28,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32431,31830,406,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,1001952,524178,477774,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,138,1294,1432,3,8,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2736046,2691756,36624,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,76961369,47759744,29201625,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,100821,144602,245423,657,702,12,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,678478,670633,4008,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,41575589,26723807,14851782,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,128297,236615,364912,190,198,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,84934,84028,826,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,4645191,2562512,2082679,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,785,4366,5151,20,8,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1710572,1687503,22914,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,178762401,119042254,59720147,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,592075,769097,1361172,18,6,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,344471,336920,7412,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,13377902,7675776,5702126,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,5590,35893,41483,12,14,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1623609,1596482,19610,2021-12-14,TT,34703644,475888,34138763,2021-12-14 12:37:37.079107,657662933,2021-12-13 00:00:00,990482,1338966546,818972793,519993753,97607359,64104554,33502805,https://www.icmr.gov.in/,5784,252,7995,4928216,1957565,6885781,49723,529128,578851,418,439,10,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.142857143,16386.14285714286,78367848,55786566,22581282,,,1332900000,West Bengal,96906000
