,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,2022-01-16,JK,3499,6,470,74593,19591,18109,902,14721.0,27.0,2342.0,455069.0,230628.0,234573.0,Kupwara,157,0,25,,525,636,31,524.0,3.0,102.0,,9238.0,21970.0,875564,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,15560,170,14905,,697749,682374,0,2022-01-16 23:56:32,13203000,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,359373,4567,338923,20296215,10212050,9587743,0,0.0,0,0,0,0
11,11,11,11,11,2022-01-16,JK,3499,6,470,74593,19591,18109,902,14721.0,27.0,2342.0,455069.0,230628.0,234573.0,Pulwama,94,0,10,,4522,127,36,251.0,0.0,65.0,,16196.0,5809.0,570060,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,16038,195,15594,,462379,438667,0,2022-01-16 23:56:32,13203000,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,359373,4567,338923,20296215,10212050,9587743,0,0.0,0,0,0,0
12,12,12,12,12,2022-01-16,JK,3499,6,470,74593,19591,18109,902,14721.0,27.0,2342.0,455069.0,230628.0,234573.0,Punch,67,0,25,,1001,51,25,260.0,1.0,56.0,,15567.0,439.0,476820,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,6950,102,6570,,421516,380994,0,2022-01-16 23:56:32,13203000,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,359373,4567,338923,20296215,10212050,9587743,0,0.0,0,0,0,0
13,13,13,13,13,2022-01-16,JK,3499,6,470,74593,19591,18109,902,14721.0,27.0,2342.0,455069.0,230628.0,234573.0,Rajouri,39,0,16,,940,162,12,232.0,0.0,48.0,,9029.0,2256.0,619266,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,11675,240,11191,,523126,513331,0,2022-01-16 23:56:32,13203000,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,359373,4567,338923,20296215,10212050,9587743,0,0.0,0,0,0,0
14,14,14,14,14,2022-01-16,JK,3499,6,470,74593,19591,18109,902,14721.0,27.0,2342.0,455069.0,230628.0,234573.0,Ramban,18,0,2,,272,518,4,60.0,0.0,49.0,,5064.0,1127.0,283313,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,6173,67,6059,,235329,219533,0,2022-01-16 23:56:32,13203000,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,359373,4567,338923,20296215,10212050,9587743,0,0.0,0,0,0,0
15,15,15,15,15,2022-01-16,JK,3499,6,470,74593,19591,18109,902,14721.0,27.0,2342.0,455069.0,230628.0,234573.0,Reasi,89,0,26,,80,288,32,510.0,1.0,320.0,,3176.0,4282.0,314714,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,7801,44,7274,,261649,251633,0,2022-01-16 23:56:32,13203000,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,359373,4567,338923,20296215,10212050,9587743,0,0.0,0,0,0,0
16,16,16,16,16,2022-01-16,JK,3499,6,470,74593,19591,18109,902,14721.0,27.0,2342.0,455069.0,230628.0,234573.0,Samba,112,0,0,,52,129,8,321.0,0.0,30.0,,2783.0,2777.0,318611,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,7550,120,7093,,314199,260842,0,2022-01-16 23:56:32,13203000,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,359373,4567,338923,20296215,10212050,9587743,0,0.0,0,0,0,0
17,17,17,17,17,2022-01-16,JK,3499,6,470,74593,19591,18109,902,14721.0,27.0,2342.0,455069.0,230628.0,234573.0,Shopiyan,7,0,0,,5,10,0,24.0,0.0,2.0,,7558.0,187.0,265960,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,5645,59,5561,,224464,206372,0,2022-01-16 23:56:32,13203000,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,359373,4567,338923,20296215,10212050,9587743,0,0.0,0,0,0,0
18,18,18,18,18,2022-01-16,JK,3499,6,470,74593,19591,18109,902,14721.0,27.0,2342.0,455069.0,230628.0,234573.0,Srinagar,614,1,49,,337,6573,276,2866.0,1.0,329.0,,16559.0,23068.0,1269751,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,82395,886,78177,,1002337,964148,0,2022-01-16 23:56:32,13203000,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,359373,4567,338923,20296215,10212050,9587743,0,0.0,0,0,0,0
19,19,19,19,19,2022-01-16,JK,3499,6,470,74593,19591,18109,902,14721.0,27.0,2342.0,455069.0,230628.0,234573.0,Udhampur,126,0,20,,224,532,14,605.0,2.0,78.0,,9372.0,14366.0,555357,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,12168,141,11422,,465232,422364,0,2022-01-16 23:56:32,13203000,2022-01-16 17:00:00+05:30,https://twitter.com/diprjk,,359373,4567,338923,20296215,10212050,9587743,0,0.0,0,0,0,0
