,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Kanyakumari,678,0,181,,209,463,117,3372.0,4.0,706.0,,14232.0,10413.0,1863178,,,,67295,1067,62822,,1276030,892777,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
11,11,11,11,11,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Karur,76,1,15,,103,135,45,425.0,2.0,105.0,,3958.0,14478.0,1076588,,,,25522,368,24731,,824882,562551,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
12,12,12,12,12,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Krishnagiri,304,0,101,,34,68,43,1701.0,0.0,345.0,,23217.0,12215.0,1883731,,,,46152,362,44107,,1314560,810962,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
13,13,13,13,13,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Madurai,555,1,338,,840,872,54,3662.0,5.0,945.0,,28978.0,18905.0,3991038,,,,80356,1193,75467,,2037762,1277861,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
14,14,14,14,14,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Mayiladuthurai,82,0,32,,0,0,8,391.0,0.0,90.0,,0.0,0.0,901000,,,,23916,321,23218,,0,0,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
15,15,15,15,15,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Nagapattinam,69,0,25,,469,194,14,367.0,1.0,115.0,,10633.0,8035.0,1614069,,,,21919,362,21179,,1016996,700786,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
16,16,16,16,16,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Namakkal,240,0,53,,34,102,126,1242.0,2.0,300.0,,8928.0,7058.0,1721179,,,,56112,522,54374,,1228851,811910,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
17,17,17,17,17,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Nilgiris,244,0,58,,79,147,26,1354.0,0.0,247.0,,3938.0,3956.0,735071,,,,36026,220,34481,,536576,511895,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
18,18,18,18,18,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Perambalur,72,0,43,,20,64,21,548.0,2.0,186.0,,3211.0,2711.0,564511,,,,12898,247,12103,,409728,277271,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
19,19,19,19,19,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Pudukkottai,52,0,16,,1095,1624,5,316.0,0.0,83.0,,17514.0,19436.0,1918725,,,,30777,421,30048,,1140221,808618,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
20,20,20,20,20,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Ramanathapuram,114,0,44,,356,619,30,697.0,1.0,163.0,,13084.0,12622.0,1337560,,,,21573,360,20504,,1029233,741551,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
21,21,21,21,21,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Ranipet,275,0,145,,228,330,69,2291.0,2.0,554.0,,11183.0,10624.0,1210277,,,,46612,781,43497,,720514,453504,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
22,22,22,22,22,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Salem,529,0,158,,352,286,195,2570.0,0.0,650.0,,22630.0,20190.0,3480008,,,,105765,1732,101447,,2506515,1751980,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
23,23,23,23,23,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Sivaganga,90,0,52,,291,526,30,519.0,0.0,219.0,,24749.0,11111.0,1341250,,,,21234,213,20519,,973302,651527,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
24,24,24,24,24,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Tenkasi,193,0,31,,65,149,8,496.0,0.0,117.0,,13069.0,11042.0,1407627,,,,28028,486,27060,,934760,645048,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
25,25,25,25,25,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Thanjavur,437,0,103,,206,1042,64,2053.0,3.0,413.0,,13323.0,18548.0,2402781,,,,78954,1011,75871,,1664155,1065754,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
26,26,26,26,26,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Theni,178,0,34,,35,50,7,848.0,0.0,129.0,,8356.0,5079.0,1243684,,,,44613,524,43233,,802950,583013,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
27,27,27,27,27,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Thiruvallur,1310,3,685,,0,0,267,7829.0,14.0,2639.0,,0.0,0.0,3725697,,,,131549,1880,121748,,0,0,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
28,28,28,28,28,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Thiruvarur,82,0,38,,170,123,36,556.0,1.0,137.0,,12582.0,11229.0,1268094,,,,42720,464,41716,,880802,590913,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
29,29,29,29,29,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Thoothukkudi,239,1,163,,310,1280,141,1899.0,6.0,835.0,,10780.0,21573.0,1738376,,,,59446,419,57108,,1385794,756138,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
30,30,30,30,30,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Tiruchirappalli,452,1,271,,279,626,103,3084.0,2.0,883.0,,16639.0,14817.0,2713858,,,,82947,1106,78691,,2016557,1285168,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
31,31,31,31,31,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Tirunelveli,260,1,168,,409,624,68,2191.0,2.0,627.0,,10959.0,9923.0,1665253,,,,52559,439,50034,,1094147,642581,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
32,32,32,32,32,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Tirupathur,143,0,61,,227,287,24,995.0,1.0,223.0,,7220.0,7129.0,1111812,,,,30681,628,29076,,741887,437423,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
33,33,33,33,33,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Tiruppur,622,1,212,,242,331,292,2825.0,3.0,833.0,,14881.0,12031.0,2471222,,,,102406,1031,98487,,1993828,1328318,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
34,34,34,34,34,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Tiruvannamalai,330,0,89,,655,580,46,1842.0,2.0,354.0,,17211.0,23315.0,2468965,,,,57575,675,55080,,1880163,1347537,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
35,35,35,35,35,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Vellore,303,1,286,,773,1220,140,2112.0,5.0,1298.0,,22708.0,25563.0,1614242,,,,54003,1150,50715,,1193626,741442,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
36,36,36,36,36,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Viluppuram,138,0,105,,553,982,51,904.0,1.0,347.0,,22073.0,39798.0,2093003,,,,47419,359,46141,,1616034,1112362,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
37,37,37,37,37,2022-01-16,TN,23975,22,12484,140720,18384,23182,7091,139637.0,134.0,48362.0,1020923.0,670312.0,628842.0,Virudhunagar,256,0,159,,2973,542,88,1905.0,1.0,585.0,,28112.0,16650.0,1943309,,,,49021,550,46547,,1433875,993188,0,2022-01-16T23:56:14.805822+05:30,75695000,,,,2939923,36989,2760458,59548455,53369980,36417846,0,0.0,0,0,0,0
