,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Dhubri,,,,,280,2190,,,,,,9001.0,40358.0,1948632,,,,,,,,1078429,814293,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
11,11,11,11,11,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Dibrugarh,,,,,533,1564,,,,,,9626.0,15741.0,1327748,,,,,,,,1023259,782073,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
12,12,12,12,12,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Dima Hasao,,,,,56,182,,,,,,1655.0,3451.0,213529,,,,,,,,143432,95281,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
13,13,13,13,13,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Goalpara,,,,,147,47,,,,,,7624.0,20912.0,1008959,,,,,,,,746002,544119,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
14,14,14,14,14,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Golaghat,,,,,42,267,,,,,,7864.0,14112.0,1058674,,,,,,,,807292,590609,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
15,15,15,15,15,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Hailakandi,,,,,17,389,,,,,,3092.0,10061.0,659260,,,,,,,,466913,332096,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
16,16,16,16,16,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Hojai,,,,,33,198,,,,,,2996.0,12458.0,931218,,,,,,,,678270,554073,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
17,17,17,17,17,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Jorhat,,,,,135,524,,,,,,6302.0,11736.0,1091295,,,,,,,,739700,579107,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
18,18,18,18,18,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Kamrup,,,,,86,280,,,,,,11042.0,31076.0,1517202,,,,,,,,1244214,950076,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
19,19,19,19,19,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Kamrup Metropolitan,,,,,1216,1978,,,,,,24251.0,29960.0,1260419,,,,,,,,1372827,1189168,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
20,20,20,20,20,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Karbi Anglong,,,,,528,841,,,,,,11256.0,16410.0,965280,,,,,,,,418660,278714,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
21,21,21,21,21,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Karimganj,,,,,104,887,,,,,,7209.0,27561.0,1217002,,,,,,,,758131,558323,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
22,22,22,22,22,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Kokrajhar,,,,,200,512,,,,,,8241.0,18476.0,886999,,,,,,,,594331,393697,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
23,23,23,23,23,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Lakhimpur,,,,,97,350,,,,,,8679.0,12634.0,1040644,,,,,,,,778251,587560,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
24,24,24,24,24,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Majuli,,,,,18,80,,,,,,525.0,857.0,167304,,,,,,,,137419,116403,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
25,25,25,25,25,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Morigaon,,,,,76,706,,,,,,3110.0,18232.0,957853,,,,,,,,687081,453772,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
26,26,26,26,26,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Nagaon,,,,,312,2381,,,,,,11446.0,44564.0,2826006,,,,,,,,1329452,980868,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
27,27,27,27,27,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Nalbari,,,,,175,1108,,,,,,6206.0,10787.0,769919,,,,,,,,543586,408235,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
28,28,28,28,28,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Other State,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
29,29,29,29,29,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Sivasagar,,,,,156,1291,,,,,,5006.0,13090.0,1150253,,,,,,,,521659,397416,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
30,30,30,30,30,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Sonitpur,,,,,104,463,,,,,,6622.0,12916.0,1925975,,,,,,,,858040,703658,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
31,31,31,31,31,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,South Salmara Mankachar,,,,,237,853,,,,,,5181.0,12940.0,555114,,,,,,,,270129,201894,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
32,32,32,32,32,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Tinsukia,,,,,20,164,,,,,,6514.0,20340.0,1316948,,,,,,,,918377,596703,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
33,33,33,33,33,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Udalguri,,,,,41,315,,,,,,6417.0,17032.0,832769,,,,,,,,589549,348758,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
34,34,34,34,34,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,Unknown,2709.0,5.0,1223.0,,0,0,937.0,19994.0,25.0,5798.0,,0.0,0.0,0,,,,646735.0,6206.0,619924.0,,0,0,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
35,35,35,35,35,2022-01-16,AS,2709,5,1223,0,5810,22723,937,19994.0,25.0,5798.0,,229176.0,546862.0,West Karbi Anglong,,,,,143,94,,,,,,3994.0,3016.0,300320,,,,,,,,177673,75611,0,2022-01-17 11:56:09.389267,34293000,,,,646735,6206,619924,,22863585,16907646,0,0.0,0,0,0,0
