,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
11,Haryana,856102,791149,10116,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,38084849,22071563,15945170,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,55944,71575,136316,9204,5631,12,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,245811,229772,3897,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,11832677,6255433,5532764,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,6404,3157,16852,2446,1298,6,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,362200,339700,4572,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,19936686,10242282,9608899,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,30232,21156,62429,2827,777,5,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,407808,372625,5209,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,32764309,20409877,12290701,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,99760,58478,167560,2499,4266,6,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3247243,2991472,38445,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,91775534,50715934,40760926,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,114600,152444,303167,27156,7827,14,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5401777,5228710,50904,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,49734464,27464477,22061581,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,60331,79432,175989,22946,5280,72,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,23536,22470,222,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,405578,224543,176836,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,326,90,1043,152,128,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10533,10371,51,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,113950,59228,53420,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,29,18,138,39,2,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7242921,6829992,141832,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,143759142,84964185,58416743,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,212917,341539,606960,31111,29092,24,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,127493,124021,2015,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,2395982,1366309,1021746,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,4472,2179,8513,235,60,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,86532,83835,1490,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,2214720,1287373,915566,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,7143,2775,11196,174,95,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,153758,144316,573,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,1400920,792599,600658,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,2601,1660,5800,1280,830,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,837893,792375,10545,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,107750083,56497891,50866107,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,161950,53748,261095,6970,2106,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32964,31777,703,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,1401132,802098,594214,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,10364,3211,14388,48,21,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1144401,1066032,8484,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,54476621,31226336,22996227,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,77171,80926,182995,10489,5965,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,138617,128168,1890,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,1503375,909547,590831,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,2879,2030,5601,907,147,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,670460,610241,16790,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,29253139,18177036,11035742,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,110139,184708,301372,6593,4393,21,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,1046895,971143,9010,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,89273965,51074518,37765469,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,171196,145666,364588,9236,5894,5,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,34929,32504,413,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,1047225,551458,487669,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,961,429,2714,217,194,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2963366,2774009,37009,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,90020127,53423083,36503245,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,53103,85399,152148,23443,13551,20,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,711656,685399,4060,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,50737024,29522996,21066820,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,70533,192039,281673,2447,2295,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,92961,85626,844,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,4874725,2704013,2153141,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,4568,2191,10598,1385,492,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1849665,1720077,22972,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,234291569,145213428,88611312,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,1381763,1389015,2828075,15553,12402,9,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,373249,347609,7444,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,15185906,8347685,6741609,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,13064,18829,44266,3295,2318,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1907084,1728340,20121,2022-01-18,TT,37618271,486761,35394882,2022-01-18 12:47:50.382700,705411425,2022-01-17 00:00:00,1649143,1580471867,914436421,661091340,114859894,68283725,46259654,https://www.icmr.gov.in/,238018,310,157421,4366605,3345509,8339176,181430,649940,894289,9385,11034,33,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363589.0,1340246.4285714286,16386.14285714286,80832496,56383590,24403689,,,1332900000,West Bengal,96906000
