,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,844856,820383,10127,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,92358973,49097207,43261766,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,390472,111230,501702,4213,860,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,781696,763694,10067,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,36158095,21077213,15080882,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,273566,120578,394144,2678,801,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,230285,224750,3880,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,11638735,6129828,5508907,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,45347,1968,47315,498,59,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,342768,336186,4533,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,19119113,9880293,9238820,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,56124,50218,106342,349,116,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,365222,345814,5153,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,30732183,19109387,11622796,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,142242,73879,216121,3704,435,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3022603,2962043,38358,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,88896988,49536251,39360737,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,322778,146878,469656,5031,271,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5268064,5193093,49116,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,48019958,26531188,21488770,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,125941,100295,226236,4649,2180,221,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,22370,21880,221,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,395719,219712,176007,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,1335,71,1406,21,9,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10420,10365,51,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,110791,57771,53020,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,581,18,599,1,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6793297,6533154,141594,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,137380699,82100045,55280654,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,578760,344802,923562,36265,8907,13,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,125964,123639,2009,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,2337689,1335468,1002221,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,2337,2686,5023,59,10,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,85021,83324,1485,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,2136450,1244029,892421,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,3585,2334,5919,90,23,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,143772,140200,554,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,1342964,753327,589637,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,2431,792,3223,579,133,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,796396,783386,10535,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,105067677,54591055,50476622,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,308227,35080,343307,1033,102,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32247,31462,703,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,1339655,760661,578994,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,753,877,1630,31,12,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1059773,1045718,8467,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,51657878,29952112,21705766,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,153056,186169,339225,1897,204,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,129821,127541,1881,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,1438511,863851,574660,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,9053,2446,11499,129,8,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,611102,587753,16662,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,27031030,17361308,9669722,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,67555,100771,168326,2379,121,5,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,963109,946874,8967,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,84647471,48771677,35875794,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,376293,128744,505037,2656,404,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32570,32075,409,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,1022520,538133,484387,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,2053,73,2126,27,6,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2767432,2707779,36825,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,86516100,51782330,34733770,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,489016,109272,598288,6983,721,11,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,687456,675573,4036,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,48388469,28624628,19763841,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,276691,126707,403398,1913,232,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,85400,84212,829,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,4794972,2656699,2138273,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,16877,1762,18639,103,22,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1719246,1688105,22917,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,208582138,131707684,76874454,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,1038806,772589,1811395,3114,47,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,347098,338250,7423,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,14641128,8119779,6521349,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,64603,26295,90898,630,202,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1693744,1632797,19846,2022-01-07,TT,35226386,483178,34371845,2022-01-07 12:01:42.011146,686819128,2022-01-06 00:00:00,1513377,1496999145,874309879,622689266,108077184,65812041,42265143,https://www.icmr.gov.in/,117100,302,30836,3376928,6520094,9897022,409186,363772,772958,15421,7343,19,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363468.0,1340174.5714285714,16386.14285714286,79863538,56030493,23833045,,,1332900000,West Bengal,96906000
