,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
20,Manipur,125297,122951,1980,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,2184964,1288350,896614,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,2082,7025,9107,28,324,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,84556,82785,1475,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,1994755,1172300,822455,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,1521,3292,4813,22,21,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,136080,131956,504,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,1300742,736488,564254,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,1567,903,2470,315,411,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,793214,782552,10528,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,89234873,51300849,37934024,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,34670,405322,439992,15,9,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32130,31309,699,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,1294607,741817,552790,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,1191,1836,3027,2,7,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1049867,1039204,8418,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,44299694,28022835,16276859,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,56596,178223,234819,270,233,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,129028,126855,1874,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,1262480,776643,485837,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,3039,3800,6839,30,29,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,603410,586444,16607,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,24428107,16621648,7806459,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,23874,74569,98443,58,42,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,954848,945679,8955,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,69713790,43771175,25942615,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,97199,394351,491550,21,20,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32343,31734,403,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,995272,523437,471835,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,91,732,823,76,7,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2729061,2684450,36513,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,71400705,45830710,25569995,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,144538,192145,336683,711,759,9,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,676574,668854,3997,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,38523281,25299053,13224228,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,133520,142353,275873,198,153,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,84844,83931,825,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,4600508,2556916,2043592,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,1239,6510,7749,9,15,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1710425,1687421,22911,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,166180707,113851334,52329373,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,513480,695368,1208848,8,8,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,344335,336740,7408,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,12866164,7609358,5256806,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,8014,54716,62730,10,5,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1618016,1590823,19523,2021-12-04,TT,34624360,470530,34053856,2021-12-04 13:06:33.487605,646026786,2021-12-03 00:00:00,1358704,1265579246,797553875,468025371,94171776,63598926,30572850,https://www.icmr.gov.in/,8603,415,8190,5473079,2378857,7851936,117728,437910,555638,608,615,13,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363445.142857143,1340165.5714285714,16386.14285714286,77877051,55714333,22162717,,,1332900000,West Bengal,96906000
