,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,10,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Kanyakumari,11,1,14,,8455,42327,114,65.0,3.0,99.0,,15798.0,69749.0,1863178,,,,62761,1057,61586,,1148412,651107,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
11,11,11,11,11,11,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Karur,15,0,11,,9261,15431,112,124.0,1.0,109.0,,53431.0,30099.0,1076588,,,,24589,362,24037,,712803,402478,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
12,12,12,12,12,12,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Krishnagiri,11,0,7,,4997,15390,59,50.0,1.0,43.0,,15075.0,45104.0,1883731,,,,43824,353,43382,,1086579,547087,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
13,13,13,13,13,13,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Madurai,7,0,15,,28929,40194,67,56.0,2.0,66.0,,77990.0,92714.0,3991038,,,,75505,1183,74208,,1656757,815340,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
14,14,14,14,14,14,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Mayiladuthurai,3,0,3,,0,0,21,25.0,2.0,15.0,,0.0,0.0,901000,,,,23371,318,23022,,0,0,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
15,15,15,15,15,15,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Nagapattinam,8,1,9,,9760,15703,58,54.0,1.0,55.0,,30981.0,49948.0,1614069,,,,21318,356,20867,,874084,443660,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
16,16,16,16,16,16,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Namakkal,47,0,33,,5174,20957,277,321.0,1.0,277.0,,13217.0,45308.0,1721179,,,,53404,506,52447,,1025878,544124,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
17,17,17,17,17,17,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Nilgiris,17,0,20,,594,7449,109,121.0,1.0,131.0,,1543.0,21991.0,735071,,,,34064,214,33656,,507393,439295,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
18,18,18,18,18,18,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Perambalur,0,0,1,,3767,4548,11,5.0,0.0,10.0,,14971.0,15944.0,564511,,,,12102,244,11847,,363113,200595,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
19,19,19,19,19,19,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Pudukkottai,2,0,10,,9368,22392,41,22.0,1.0,44.0,,29420.0,62764.0,1918725,,,,30325,418,29871,,883146,499732,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
20,20,20,20,20,20,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Ramanathapuram,0,0,2,,18131,19142,17,14.0,0.0,12.0,,79160.0,82624.0,1337560,,,,20624,359,20239,,886244,488493,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
21,21,21,21,21,21,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Ranipet,11,0,4,,3273,6980,24,29.0,0.0,20.0,,15201.0,32958.0,1210277,,,,43551,775,42739,,603099,268077,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
22,22,22,22,22,22,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Salem,50,1,41,,22044,58231,328,333.0,5.0,300.0,,66021.0,146602.0,3480008,,,,101250,1702,99052,,2100489,1161023,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
23,23,23,23,23,23,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Sivaganga,5,0,8,,4984,17465,52,26.0,1.0,46.0,,13151.0,49391.0,1341250,,,,20382,209,20118,,765983,451084,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
24,24,24,24,24,24,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Tenkasi,3,0,0,,8112,19629,2,11.0,1.0,8.0,,26733.0,65030.0,1407627,,,,27394,486,26895,,802703,416270,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
25,25,25,25,25,25,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Thanjavur,17,2,21,,17756,27426,190,129.0,9.0,159.0,,66315.0,83376.0,2402781,,,,76069,995,74835,,1390375,694874,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
26,26,26,26,26,26,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Theni,1,0,2,,6445,19119,2,8.0,0.0,6.0,,13500.0,39618.0,1243684,,,,43605,521,43072,,699293,428155,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
27,27,27,27,27,27,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Thiruvallur,25,0,19,,6098,15497,194,177.0,1.0,175.0,,19500.0,50267.0,3725697,,,,120154,1847,118030,,1092093,519766,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
28,28,28,28,28,28,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Thiruvarur,4,0,12,,8891,16095,103,55.0,1.0,93.0,,26554.0,46560.0,1268094,,,,41852,458,41279,,696163,370995,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
29,29,29,29,29,29,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Thoothukkudi,4,0,6,,23004,12108,51,23.0,1.0,43.0,,76856.0,32216.0,1738376,,,,56488,410,56034,,1184379,434349,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
30,30,30,30,30,30,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Tiruchirappalli,21,1,29,,34097,49437,277,148.0,5.0,240.0,,118969.0,101327.0,2713858,,,,78410,1081,77045,,1744009,894941,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
31,31,31,31,31,31,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Tirunelveli,8,0,5,,9128,21544,82,57.0,0.0,68.0,,19021.0,41796.0,1665253,,,,49638,433,49105,,924945,397562,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
32,32,32,32,32,32,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Tirupathur,3,0,1,,10160,13137,19,22.0,1.0,16.0,,25889.0,37122.0,1111812,,,,29389,627,28738,,595980,299845,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
33,33,33,33,33,33,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Tiruppur,58,1,56,,13870,54058,399,418.0,8.0,353.0,,29344.0,105222.0,2471222,,,,97042,998,95445,,1751636,883368,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
34,34,34,34,34,34,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Tiruvannamalai,4,0,8,,25689,29176,35,33.0,1.0,39.0,,145734.0,126097.0,2468965,,,,55176,670,54449,,1622694,893901,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
35,35,35,35,35,35,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Vellore,14,0,5,,13469,10800,63,80.0,3.0,43.0,,52139.0,48089.0,1614242,,,,50166,1141,48889,,847736,461270,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
36,36,36,36,36,36,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Viluppuram,4,0,3,,14079,22015,24,33.0,1.0,21.0,,51938.0,62065.0,2093003,,,,46010,357,45610,,1243264,612727,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
37,37,37,37,37,37,2021-11-28,TN,736,9,772,101446,459998,916086,5750,5196.0,88.0,5493.0,711565.0,1585923.0,2517337.0,Virudhunagar,0,0,4,,11878,24142,30,15.0,0.0,32.0,,58649.0,80493.0,1943309,,,,46391,548,45819,,1167052,720617,2021-11-28T23:56:14.301742+05:30,75695000,,,,2725467,36463,2680667,54069791,45207361,24640744,0,0,0,0,0
