,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,10,10,2022-01-05,PB,1796,4,44,23640,55223,73944,0,244,4295.0,13.0,297.0,111001.0,250512.0,404277.0,0.0,Kapurthala,8,0,0,,1432,3087,0,25,65.0,0.0,16.0,,7358.0,15931.0,0,817668,,,,17975,556,17355,,504680,319718,0,0,2022-01-25T02:02:34.399434+05:30,29859000,,,,608723,16657,587632,16905814,17293753,9568951,0,0,0.0,0
11,11,11,11,11,2022-01-05,PB,1796,4,44,23640,55223,73944,0,244,4295.0,13.0,297.0,111001.0,250512.0,404277.0,0.0,Ludhiana,202,0,7,,6722,8928,0,24,474.0,2.0,32.0,,32227.0,56176.0,0,3487882,,,,88247,2119,85638,,2636689,1333858,0,0,2022-01-25T02:02:34.399434+05:30,29859000,,,,608723,16657,587632,16905814,17293753,9568951,0,0,0.0,0
12,12,12,12,12,2022-01-05,PB,1796,4,44,23640,55223,73944,0,244,4295.0,13.0,297.0,111001.0,250512.0,404277.0,0.0,Mansa,0,0,0,,1843,3195,0,0,5.0,0.0,1.0,,7167.0,12294.0,0,768808,,,,15617,381,15230,,408567,182757,0,0,2022-01-25T02:02:34.399434+05:30,29859000,,,,608723,16657,587632,16905814,17293753,9568951,0,0,0.0,0
13,13,13,13,13,2022-01-05,PB,1796,4,44,23640,55223,73944,0,244,4295.0,13.0,297.0,111001.0,250512.0,404277.0,0.0,Moga,9,0,0,,1465,2808,0,1,23.0,0.0,1.0,,9009.0,21105.0,0,992289,,,,8710,234,8451,,587633,333716,0,0,2022-01-25T02:02:34.399434+05:30,29859000,,,,608723,16657,587632,16905814,17293753,9568951,0,0,0.0,0
14,14,14,14,14,2022-01-05,PB,1796,4,44,23640,55223,73944,0,244,4295.0,13.0,297.0,111001.0,250512.0,404277.0,0.0,Pathankot,153,0,3,,2335,2124,0,28,483.0,0.0,61.0,,5980.0,11882.0,0,626154,,,,19595,434,18636,,447866,302240,0,0,2022-01-25T02:02:34.399434+05:30,29859000,,,,608723,16657,587632,16905814,17293753,9568951,0,0,0.0,0
15,15,15,15,15,2022-01-05,PB,1796,4,44,23640,55223,73944,0,244,4295.0,13.0,297.0,111001.0,250512.0,404277.0,0.0,Patiala,598,0,6,,5152,7356,0,15,1401.0,2.0,30.0,,22032.0,37331.0,0,2892282,,,,50473,1365,47677,,1120065,576852,0,0,2022-01-25T02:02:34.399434+05:30,29859000,,,,608723,16657,587632,16905814,17293753,9568951,0,0,0.0,0
16,16,16,16,16,2022-01-05,PB,1796,4,44,23640,55223,73944,0,244,4295.0,13.0,297.0,111001.0,250512.0,404277.0,0.0,Rupnagar,21,0,3,,1049,1872,0,5,36.0,0.0,7.0,,4940.0,9695.0,0,683349,,,,13051,428,12586,,405897,263771,0,0,2022-01-25T02:02:34.399434+05:30,29859000,,,,608723,16657,587632,16905814,17293753,9568951,0,0,0.0,0
17,17,17,17,17,2022-01-05,PB,1796,4,44,23640,55223,73944,0,244,4295.0,13.0,297.0,111001.0,250512.0,404277.0,0.0,S.A.S. Nagar,300,0,1,,5396,4392,0,36,606.0,1.0,34.0,,23759.0,26793.0,0,986147,,,,69723,1075,68028,,943227,555265,0,0,2022-01-25T02:02:34.399434+05:30,29859000,,,,608723,16657,587632,16905814,17293753,9568951,0,0,0.0,0
18,18,18,18,18,2022-01-05,PB,1796,4,44,23640,55223,73944,0,244,4295.0,13.0,297.0,111001.0,250512.0,404277.0,0.0,Sangrur,14,0,0,,1966,1011,0,2,41.0,1.0,7.0,,10090.0,8061.0,0,1654408,,,,15814,876,14902,,798483,337322,0,0,2022-01-25T02:02:34.399434+05:30,29859000,,,,608723,16657,587632,16905814,17293753,9568951,0,0,0.0,0
19,19,19,19,19,2022-01-05,PB,1796,4,44,23640,55223,73944,0,244,4295.0,13.0,297.0,111001.0,250512.0,404277.0,0.0,Shahid Bhagat Singh Nagar,4,0,2,,686,1881,0,4,16.0,0.0,3.0,,1707.0,5474.0,0,614362,,,,11506,390,11099,,405770,267272,0,0,2022-01-25T02:02:34.399434+05:30,29859000,,,,608723,16657,587632,16905814,17293753,9568951,0,0,0.0,0
20,20,20,20,20,2022-01-05,PB,1796,4,44,23640,55223,73944,0,244,4295.0,13.0,297.0,111001.0,250512.0,404277.0,0.0,Sri Muktsar Sahib,8,1,1,,1967,2922,0,1,12.0,1.0,1.0,,6428.0,10313.0,0,902702,,,,18820,525,18284,,495993,206122,0,0,2022-01-25T02:02:34.399434+05:30,29859000,,,,608723,16657,587632,16905814,17293753,9568951,0,0,0.0,0
21,21,21,21,21,2022-01-05,PB,1796,4,44,23640,55223,73944,0,244,4295.0,13.0,297.0,111001.0,250512.0,404277.0,0.0,Tarn Taran,15,0,1,,995,2330,0,3,43.0,0.0,1.0,,4704.0,10870.0,0,1120070,,,,8123,381,7699,,638074,273794,0,0,2022-01-25T02:02:34.399434+05:30,29859000,,,,608723,16657,587632,16905814,17293753,9568951,0,0,0.0,0
