,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict,deltaVaccinated3ForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Dhubri,,,,,468,3806,,,,,,16817.0,44639.0,1948632,,,,,,,,1077614,808387,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
11,11,11,11,11,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Dibrugarh,,,,,1,8,,,,,,19399.0,17908.0,1327748,,,,,,,,1022722,780499,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
12,12,12,12,12,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Dima Hasao,,,,,145,317,,,,,,3112.0,3961.0,213529,,,,,,,,143226,94858,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
13,13,13,13,13,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Goalpara,,,,,180,666,,,,,,10554.0,23871.0,1008959,,,,,,,,745253,543934,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
14,14,14,14,14,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Golaghat,,,,,22,54,,,,,,12896.0,15689.0,1058674,,,,,,,,807097,589253,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
15,15,15,15,15,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Hailakandi,,,,,46,863,,,,,,7117.0,9780.0,659260,,,,,,,,466850,330773,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
16,16,16,16,16,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Hojai,,,,,43,305,,,,,,7857.0,13730.0,931218,,,,,,,,678157,553356,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
17,17,17,17,17,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Jorhat,,,,,21,45,,,,,,8949.0,13280.0,1091295,,,,,,,,738986,577506,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
18,18,18,18,18,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Kamrup,,,,,28,311,,,,,,19478.0,34708.0,1517202,,,,,,,,1243879,948624,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
19,19,19,19,19,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Kamrup Metropolitan,,,,,821,1289,,,,,,34943.0,35630.0,1260419,,,,,,,,1370236,1184789,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
20,20,20,20,20,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Karbi Anglong,,,,,836,1636,,,,,,13486.0,18058.0,965280,,,,,,,,417106,276050,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
21,21,21,21,21,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Karimganj,,,,,195,1120,,,,,,14031.0,30794.0,1217002,,,,,,,,757697,556050,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
22,22,22,22,22,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Kokrajhar,,,,,346,1555,,,,,,12613.0,20616.0,886999,,,,,,,,594022,392808,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
23,23,23,23,23,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Lakhimpur,,,,,34,84,,,,,,12960.0,13046.0,1040644,,,,,,,,777855,586307,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
24,24,24,24,24,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Majuli,,,,,0,3,,,,,,844.0,1352.0,167304,,,,,,,,137360,116281,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
25,25,25,25,25,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Morigaon,,,,,82,533,,,,,,9054.0,18993.0,957853,,,,,,,,686751,452287,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
26,26,26,26,26,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Nagaon,,,,,197,2756,,,,,,17434.0,46439.0,2826006,,,,,,,,1328785,975574,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
27,27,27,27,27,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Nalbari,,,,,0,0,,,,,,9303.0,13554.0,769919,,,,,,,,543372,407127,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
28,28,28,28,28,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Other State,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
29,29,29,29,29,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Sivasagar,,,,,0,3,,,,,,9197.0,13983.0,1150253,,,,,,,,521467,396125,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
30,30,30,30,30,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Sonitpur,,,,,73,412,,,,,,10398.0,14645.0,1925975,,,,,,,,857361,702169,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
31,31,31,31,31,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,South Salmara Mankachar,,,,,501,1936,,,,,,5702.0,12035.0,555114,,,,,,,,269419,199077,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
32,32,32,32,32,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Tinsukia,,,,,23,148,,,,,,14281.0,23972.0,1316948,,,,,,,,918305,596426,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
33,33,33,33,33,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Udalguri,,,,,65,100,,,,,,10555.0,19162.0,832769,,,,,,,,589378,348036,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
34,34,34,34,34,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,Unknown,2348.0,5.0,861.0,,0,0,740.0,16137.0,19.0,4452.0,,0.0,0.0,0,,,,640636.0,6197.0,617825.0,,0,0,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
35,35,35,35,35,2022-01-14,AS,2348,5,861,0,6007,23960,740,16137.0,19.0,4452.0,,375245.0,603792.0,West Karbi Anglong,,,,,269,178,,,,,,5298.0,3249.0,300320,,,,,,,,176876,75155,0,2022-01-15 12:11:31.337075,34293000,,,,640636,6197,617825,,22847050,16854242,0,0.0,0,0,0,0
