Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Dang,6,0,0,350,28,155,0,18.0,0.0,3.0,1723.0,4464.0,5829.0,226769,2022-01-14 23:55:44.166239,,,886,18,852,96505,180235,124868,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Devbhumi Dwarka,24,0,13,719,40,432,0,158.0,0.0,71.0,3441.0,6513.0,5637.0,752484,2022-01-14 23:55:44.166239,,,4397,83,4169,284997,609409,511050,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Gandhinagar,180,0,134,1933,16,18,0,1541.0,0.0,424.0,19730.0,19322.0,10752.0,1387478,2022-01-14 23:55:44.166239,,,22822,205,21048,956229,1312581,1131081,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Gir Somnath,56,0,0,2166,1118,418,0,227.0,0.0,33.0,4951.0,15982.0,15280.0,1217477,2022-01-14 23:55:44.166239,,,8864,67,8566,432553,969928,873126,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Jamnagar,93,0,56,2505,225,534,0,727.0,0.0,171.0,15366.0,25013.0,16932.0,2159130,2022-01-14 23:55:44.166239,,,36024,483,34815,994251,1256051,1062105,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Junagadh,52,0,60,3732,211,2260,0,344.0,0.0,227.0,16952.0,14655.0,15461.0,2742291,2022-01-14 23:55:44.166239,,,20993,272,20574,1003337,1421433,1434600,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Kheda,69,0,75,1602,65,271,0,592.0,0.0,523.0,14503.0,20568.0,15462.0,2298934,2022-01-14 23:55:44.166239,,,11507,49,11112,739019,1615843,1484887,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Kutch,101,0,5,3171,524,660,0,698.0,0.0,405.0,20248.0,18417.0,15005.0,2090313,2022-01-14 23:55:44.166239,,,13782,145,13071,959007,1606712,1443362,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Mahisagar,13,0,9,1460,22,0,0,119.0,0.0,38.0,6871.0,8767.0,628.0,994624,2022-01-14 23:55:44.166239,,,8378,72,8184,451236,872270,855097,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Mehsana,104,0,47,4524,32,15,0,563.0,0.0,115.0,18937.0,21846.0,14642.0,2027727,2022-01-14 23:55:44.166239,,,25131,177,24394,859279,1558292,1352417,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Morbi,38,0,45,2411,50,42,0,381.0,0.0,135.0,9999.0,11886.0,25410.0,960329,2022-01-14 23:55:44.166239,,,7028,87,6571,453158,798408,637395,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Narmada,7,0,6,883,5,1,0,87.0,0.0,12.0,5570.0,4120.0,1152.0,590379,2022-01-14 23:55:44.166239,,,6058,15,5956,303187,443429,417772,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Navsari,140,1,70,1727,16,29,0,762.0,1.0,262.0,9339.0,9600.0,4189.0,1330711,2022-01-14 23:55:44.166239,,,8332,30,7608,533346,1028652,969866,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Panchmahal,31,0,18,3363,173,287,0,205.0,0.0,78.0,15073.0,18400.0,8063.0,2388267,2022-01-14 23:55:44.166239,,,12064,70,11784,675721,1191505,1129534,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Patan,65,0,5,1493,172,207,0,230.0,0.0,6.0,6642.0,8181.0,5503.0,1342746,2022-01-14 23:55:44.166239,,,11860,129,11504,549901,942310,858471,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Porbandar,23,0,0,478,1,0,0,52.0,1.0,5.0,3003.0,6092.0,3094.0,586062,2022-01-14 23:55:44.166239,,,3555,22,3481,286175,460578,398217,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Rajkot,373,0,264,5025,19,24,0,2400.0,3.0,949.0,28708.0,43492.0,31268.0,3157676,2022-01-14 23:55:44.166239,,,61657,734,58561,2287954,2612204,2057508,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Sabarkantha,70,0,8,1664,46,10,0,265.0,0.0,91.0,9243.0,12812.0,5968.0,2427346,2022-01-14 23:55:44.166239,,,9681,157,9263,569941,1104882,1009801,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Surat,3259,0,1008,19924,1066,1784,0,16518.0,5.0,4009.0,122019.0,90191.0,68783.0,4996391,2022-01-14 23:55:44.166239,,,165512,1964,146556,7218510,5538463,4349605,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Surendranagar,27,0,12,1961,105,546,0,203.0,0.0,39.0,9334.0,17005.0,23640.0,1755873,2022-01-14 23:55:44.166239,,,8373,136,8037,616752,1292936,1254424,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Tapi,18,0,11,1089,18,9,0,75.0,0.0,38.0,5726.0,7050.0,9263.0,806489,2022-01-14 23:55:44.166239,,,4564,25,4473,299118,583188,521269,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Vadodara,1373,0,232,6002,108,42,0,5065.0,0.0,1336.0,32832.0,30770.0,24174.0,3639775,2022-01-14 23:55:44.166239,,,84759,788,79349,2295538,2857800,2546458,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
2022-01-14,GJ,10019,2,4831,117206,7208,11975,0,56661.0,16.0,19430.0,664748.0,703511.0,565705.0,Valsad,183,1,141,3338,507,900,0,1401.0,4.0,435.0,21534.0,15297.0,11490.0,1703068,2022-01-14 23:55:44.166239,,,8321,65,6927,648131,1372105,1328714,0,2022-01-14 23:55:44.165426,67936000,2022-01-14 23:55:44.166607,,,906751,10141,840812,35673316,50057389,43950221,0,0.0,0.0
