Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-01-14,JK,2456,5,380,68803,29374,42603,0,9313.0,23.0,1779.0,418176.0,235086.0,264578.0,Kupwara,104,1,17,,1542,1644,0,240.0,3.0,64.0,,10194.0,35754.0,875564,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,15266,170,14857,,696038,679352,0,2022-01-14 23:56:35.254582,13203000,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,352623,4557,338063,20148633,10163434,9545559,0,0.0,0.0
2022-01-14,JK,2456,5,380,68803,29374,42603,0,9313.0,23.0,1779.0,418176.0,235086.0,264578.0,Pulwama,22,0,2,,2205,551,0,107.0,0.0,60.0,,11484.0,6154.0,570060,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,15877,195,15577,,455299,438210,0,2022-01-14 23:56:35.254581,13203000,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,352623,4557,338063,20148633,10163434,9545559,0,0.0,0.0
2022-01-14,JK,2456,5,380,68803,29374,42603,0,9313.0,23.0,1779.0,418176.0,235086.0,264578.0,Punch,49,0,0,,1713,72,0,197.0,2.0,40.0,,20153.0,379.0,476820,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,6848,102,6545,,419122,380874,0,2022-01-14 23:56:35.254608,13203000,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,352623,4557,338063,20148633,10163434,9545559,0,0.0,0.0
2022-01-14,JK,2456,5,380,68803,29374,42603,0,9313.0,23.0,1779.0,418176.0,235086.0,264578.0,Rajouri,29,0,6,,1153,268,0,185.0,0.0,22.0,,7912.0,4035.0,619266,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,11602,240,11162,,521010,512844,0,2022-01-14 23:56:35.254599,13203000,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,352623,4557,338063,20148633,10163434,9545559,0,0.0,0.0
2022-01-14,JK,2456,5,380,68803,29374,42603,0,9313.0,23.0,1779.0,418176.0,235086.0,264578.0,Ramban,4,0,10,,901,166,0,65.0,0.0,41.0,,3931.0,676.0,283313,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,6152,67,6047,,234004,218967,0,2022-01-14 23:56:35.254609,13203000,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,352623,4557,338063,20148633,10163434,9545559,0,0.0,0.0
2022-01-14,JK,2456,5,380,68803,29374,42603,0,9313.0,23.0,1779.0,418176.0,235086.0,264578.0,Reasi,90,1,15,,296,849,0,420.0,1.0,268.0,,3099.0,4214.0,314714,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,7670,44,7222,,261239,250759,0,2022-01-14 23:56:35.254610,13203000,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,352623,4557,338063,20148633,10163434,9545559,0,0.0,0.0
2022-01-14,JK,2456,5,380,68803,29374,42603,0,9313.0,23.0,1779.0,418176.0,235086.0,264578.0,Samba,16,0,0,,300,276,0,144.0,0.0,12.0,,3589.0,2782.0,318611,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,7345,120,7072,,313788,260396,0,2022-01-14 23:56:35.254604,13203000,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,352623,4557,338063,20148633,10163434,9545559,0,0.0,0.0
2022-01-14,JK,2456,5,380,68803,29374,42603,0,9313.0,23.0,1779.0,418176.0,235086.0,264578.0,Shopiyan,8,0,2,,571,16,0,13.0,0.0,2.0,,9399.0,478.0,265960,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,5634,59,5561,,223671,206346,0,2022-01-14 23:56:35.254593,13203000,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,352623,4557,338063,20148633,10163434,9545559,0,0.0,0.0
2022-01-14,JK,2456,5,380,68803,29374,42603,0,9313.0,23.0,1779.0,418176.0,235086.0,264578.0,Srinagar,464,0,56,,2066,2699,0,1892.0,1.0,307.0,,17129.0,22339.0,1269751,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,81157,885,78070,,999652,953144,0,2022-01-14 23:56:35.254543,13203000,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,352623,4557,338063,20148633,10163434,9545559,0,0.0,0.0
2022-01-14,JK,2456,5,380,68803,29374,42603,0,9313.0,23.0,1779.0,418176.0,235086.0,264578.0,Udhampur,55,1,28,,800,5780,0,378.0,2.0,57.0,,11059.0,14889.0,555357,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,11917,141,11394,,464186,420991,0,2022-01-14 23:56:35.254597,13203000,2022-01-14 17:00:00+05:30,https://twitter.com/diprjk,,352623,4557,338063,20148633,10163434,9545559,0,0.0,0.0
