,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Gondia,0.0,0.0,0.0,,968.0,3309.0,0,0,2.0,0.0,3.0,,7485.0,21474.0,0,1322331,,,,40519,569,39941,,890772,476044,0,7,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,7.0
11,11,11,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Hingoli,1.0,0.0,0.0,,2522.0,981.0,0,0,1.0,0.0,3.0,,35051.0,12715.0,0,1178973,,,,18476,506,17949,,543694,203311,0,1,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,1.0
12,12,12,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Jalgaon,4.0,0.0,4.0,,2308.0,1482.0,0,0,8.0,0.0,12.0,,30601.0,17766.0,0,4224442,,,,139938,2714,137182,,2091433,703665,0,32,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,32.0
13,13,13,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Jalna,1.0,0.0,0.0,,5408.0,2313.0,0,0,15.0,0.0,22.0,,82305.0,27969.0,0,1958483,,,,60617,1209,59387,,1094280,419568,0,1,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,1.0
14,14,14,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Kolhapur,17.0,0.0,10.0,,247.0,584.0,0,0,63.0,1.0,89.0,,13895.0,19073.0,0,3874015,,,,206692,5847,200717,,2538092,1046157,0,5,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,5.0
15,15,15,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Latur,3.0,0.0,0.0,,4362.0,2167.0,0,0,40.0,3.0,0.0,,67594.0,28731.0,0,2455543,,,,92138,2437,89608,,1195304,513851,0,6,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,6.0
16,16,16,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Mumbai,225.0,3.0,474.0,,9932.0,23743.0,0,0,2169.0,29.0,2818.0,,89102.0,199256.0,0,12442373,,,,757232,16254,734212,,9141277,5622574,0,2516,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,2516.0
17,17,17,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Nagpur,5.0,0.0,4.0,,4367.0,5580.0,0,0,38.0,0.0,52.0,,49187.0,59695.0,0,4653171,,,,493617,9128,484351,,3016929,1474477,0,71,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,71.0
18,18,18,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Nanded,4.0,0.0,2.0,,14653.0,5049.0,0,0,27.0,0.0,21.0,,131893.0,42069.0,0,3356566,,,,90413,2658,87725,,1591643,571861,0,7,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,7.0
19,19,19,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Nandurbar,1.0,0.0,0.0,,19164.0,9995.0,0,0,3.0,0.0,1.0,,34303.0,19035.0,0,1646177,,,,40007,948,39054,,744275,352996,0,3,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,3.0
20,20,20,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Nashik,52.0,1.0,39.0,,12034.0,4648.0,0,0,433.0,6.0,508.0,,128807.0,49863.0,0,6109052,,,,410782,8680,401532,,3503707,1312468,0,1,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,1.0
21,21,21,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Osmanabad,8.0,2.0,0.0,,5476.0,1711.0,0,0,97.0,2.0,96.0,,43341.0,11337.0,0,1660311,,,,67849,1965,65580,,816977,311617,0,115,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,115.0
22,22,22,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Other State,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,,,,144,111,31,,0,0,0,2,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,2.0
23,23,23,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Palghar,29.0,7.0,19.0,,3290.0,5698.0,0,0,187.0,7.0,274.0,,27739.0,38857.0,0,2990116,,,,138052,3289,134372,,1876013,691145,0,14,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,14.0
24,24,24,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Parbhani,6.0,0.0,2.0,,5062.0,2016.0,0,0,16.0,0.0,8.0,,45259.0,19151.0,0,1835982,,,,52369,1233,51080,,918018,383051,0,19,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,19.0
25,25,25,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Pune,237.0,13.0,230.0,,3346.0,7417.0,0,0,1516.0,28.0,5121.0,,65928.0,106868.0,0,9426959,,,,1155152,19607,1131992,,7852777,4284766,0,349,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,349.0
26,26,26,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Raigad,38.0,1.0,22.0,,1028.0,2404.0,0,0,255.0,7.0,272.0,,16445.0,27257.0,0,2635394,,,,196028,4552,190831,,1863518,781695,0,7,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,7.0
27,27,27,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Ratnagiri,12.0,3.0,10.0,,448.0,317.0,0,0,91.0,5.0,156.0,,8646.0,6682.0,0,1612672,,,,78970,2481,76337,,922178,390584,0,5,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,5.0
28,28,28,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Sangli,13.0,1.0,0.0,,196.0,397.0,0,0,126.0,5.0,304.0,,7924.0,13527.0,0,2820575,,,,209788,5614,203764,,1812126,805442,0,9,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,9.0
29,29,29,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Satara,47.0,2.0,101.0,,1117.0,2738.0,0,0,162.0,19.0,338.0,,13429.0,26199.0,0,3003922,,,,250481,6432,243604,,1966394,871903,0,31,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,31.0
30,30,30,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Sindhudurg,6.0,0.0,84.0,,601.0,806.0,0,0,86.0,5.0,238.0,,3843.0,4648.0,0,848868,,,,52801,1435,51103,,526147,280884,0,15,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,15.0
31,31,31,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Solapur,42.0,1.0,39.0,,5256.0,2502.0,0,0,255.0,11.0,375.0,,66506.0,27148.0,0,4315527,,,,210536,5552,204554,,2255671,695995,0,110,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,110.0
32,32,32,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Thane,142.0,6.0,48.0,,8820.0,11345.0,0,0,1246.0,49.0,3050.0,,92425.0,104653.0,0,11060148,,,,610398,11468,597189,,5505493,2777871,0,35,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,35.0
33,33,33,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Wardha,1.0,0.0,0.0,,1122.0,1748.0,0,0,5.0,0.0,3.0,,12520.0,12000.0,0,1296157,,,,57345,1217,55956,,758488,318289,0,165,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,165.0
34,34,34,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Washim,0.0,0.0,0.0,,3588.0,2651.0,0,0,4.0,0.0,6.0,,27469.0,16367.0,0,1196714,,,,41663,637,41021,,585482,325783,0,3,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,3.0
35,35,35,2021-11-02,MH,1078,48,1095,91105,145473,120861,0,0,7914.0,214.0,15186.0,763589.0,1399483.0,1111343.0,0.0,Yavatmal,0.0,0.0,0.0,,2752.0,621.0,0,0,6.0,0.0,7.0,,55262.0,21919.0,0,2775457,,,,75967,1798,74160,,1225436,501050,0,4,2021-11-11 10:25:28.225955,122153000,2021-11-11 10:25:28.226664,,,6612965,140274,6453581,62843792,67531502,31260270,0,3625,3625.0,4.0
