,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
10,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Kanyakumari,15,0,16,,822,2620,0,131.0,0.0,121.0,,4353.0,17531.0,1863178,,,,62550,1050,61287,,1107456,474625,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
11,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Karur,18,1,20,,164,1155,0,130.0,3.0,120.0,,827.0,5498.0,1076588,,,,24291,360,23697,,627362,297886,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
12,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Krishnagiri,10,0,17,,444,1611,0,76.0,1.0,107.0,,2748.0,9288.0,1883731,,,,43694,350,43182,,1044935,420910,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
13,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Madurai,7,0,11,,1503,2885,0,74.0,3.0,87.0,,8903.0,18253.0,3991038,,,,75321,1178,74008,,1511032,605604,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
14,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Mayiladuthurai,3,0,5,,0,0,0,28.0,0.0,44.0,,0.0,0.0,901000,,,,23318,316,22961,,0,0,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
15,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Nagapattinam,12,0,13,,395,2069,0,62.0,3.0,98.0,,2918.0,9293.0,1614069,,,,21168,352,20701,,817088,302049,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
16,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Namakkal,42,0,34,,194,677,0,279.0,1.0,285.0,,1589.0,5664.0,1721179,,,,52665,502,51695,,990033,404238,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
17,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Nilgiris,14,0,16,,81,2658,0,115.0,0.0,102.0,,470.0,11658.0,735071,,,,33743,213,33322,,502656,361173,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
18,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Perambalur,1,0,2,,172,664,0,11.0,0.0,23.0,,797.0,2908.0,564511,,,,12083,244,11819,,328078,141369,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
19,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Pudukkottai,7,0,12,,351,2049,0,39.0,1.0,73.0,,1988.0,14110.0,1918725,,,,30248,417,29744,,830141,336751,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
20,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Ramanathapuram,2,0,3,,1718,2952,0,13.0,1.0,19.0,,6501.0,13770.0,1337560,,,,20587,359,20199,,673452,303784,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
21,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Ranipet,5,0,10,,891,1907,0,31.0,0.0,52.0,,6069.0,12702.0,1210277,,,,43495,775,42642,,564323,188369,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
22,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Salem,47,0,47,,726,2895,0,370.0,3.0,373.0,,5109.0,17735.0,3480008,,,,100441,1689,98164,,1931669,814478,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
23,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Sivaganga,7,0,9,,359,1377,0,54.0,1.0,61.0,,5149.0,20679.0,1341250,,,,20288,208,19957,,732047,311479,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
24,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Tenkasi,1,0,2,,585,1429,0,11.0,0.0,15.0,,3622.0,10124.0,1407627,,,,27379,485,26862,,742586,247242,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
25,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Thanjavur,27,0,38,,1546,1173,0,216.0,6.0,280.0,,9220.0,25352.0,2402781,,,,75683,982,74304,,1247075,516264,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
26,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Theni,2,0,1,,350,1268,0,12.0,0.0,14.0,,1879.0,6556.0,1243684,,,,43590,521,43044,,662690,313634,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
27,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Thiruvallur,27,0,32,,447,1170,0,235.0,1.0,243.0,,3345.0,8219.0,3725697,,,,119702,1843,117503,,1046051,391701,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
28,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Thiruvarur,17,2,21,,456,1151,0,116.0,3.0,144.0,,2825.0,6039.0,1268094,,,,41645,449,40975,,634778,256717,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
29,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Thoothukkudi,8,0,18,,457,1311,0,65.0,0.0,87.0,,2655.0,8370.0,1738376,,,,56402,409,55887,,992162,340118,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
30,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Tiruchirappalli,38,0,43,,647,1986,0,232.0,1.0,268.0,,3354.0,10197.0,2713858,,,,77866,1061,76424,,1473037,648805,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
31,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Tirunelveli,15,0,14,,470,1208,0,72.0,0.0,71.0,,4269.0,9227.0,1665253,,,,49477,433,48913,,821892,287935,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
32,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Tirupathur,3,0,8,,286,859,0,26.0,1.0,38.0,,2669.0,6573.0,1111812,,,,29349,626,28660,,545659,214789,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
33,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Tiruppur,60,0,61,,709,1975,0,442.0,1.0,500.0,,4971.0,12418.0,2471222,,,,96050,983,94383,,1678102,627132,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
34,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Tiruvannamalai,6,0,6,,2387,5838,0,58.0,0.0,100.0,,16105.0,46652.0,2468965,,,,55075,668,54275,,1290443,595892,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
35,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Vellore,9,0,11,,637,1787,0,74.0,1.0,83.0,,4600.0,9414.0,1614242,,,,49991,1133,48677,,770004,347997,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
36,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Viluppuram,2,0,7,,2411,1755,0,53.0,0.0,70.0,,9118.0,7222.0,2093003,,,,45943,356,45484,,1103965,457976,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
37,2021-11-10,TN,828,9,931,101143,33417,76370,0,6036.0,71.0,6818.0,727121.0,185666.0,511584.0,Virudhunagar,7,0,5,,676,2071,0,34.0,0.0,31.0,,3590.0,12757.0,1943309,,,,46340,548,45733,,1077885,523493,2021-11-10T22:51:37.759850+05:30,75695000,,,,2711584,36247,2665178,52236972,41562400,18332930
