,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Gondia,0,0,0,,1187,4050,0,0,0.0,0.0,0.0,,2863.0,9889.0,0,1322331,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40519,569,39941,,894061,487353,0,7,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,7.0
11,11,11,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Hingoli,0,0,0,,5237,2622,0,0,1.0,0.0,10.0,,13846.0,6323.0,0,1178973,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,18477,506,17959,,560605,210920,0,1,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,1.0
12,12,12,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Jalgaon,1,0,2,,7786,7978,0,0,10.0,0.0,11.0,,18974.0,20435.0,0,4224442,,,32 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,139949,2714,137196,,2112367,725461,0,32,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,32.0
13,13,13,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Jalna,0,0,0,,2854,2920,0,0,14.0,1.0,20.0,,7858.0,6757.0,0,1958483,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60636,1210,59407,,1102509,426584,0,1,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,1.0
14,14,14,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Kolhapur,7,0,0,,2879,7354,0,0,38.0,0.0,52.0,,7357.0,19606.0,0,3874015,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,206739,5847,200776,,2546066,1067057,0,5,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,5.0
15,15,15,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Latur,2,0,0,,6675,5919,0,0,22.0,0.0,0.0,,19015.0,16188.0,0,2455543,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,92168,2437,89668,,1218695,532209,0,6,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,6.0
16,16,16,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Mumbai,339,3,363,,16509,58593,0,0,1735.0,26.0,2357.0,,55292.0,219618.0,0,12442373,,,2522 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,759286,16285,736947,,9205213,5863595,0,2522,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,2522.0
17,17,17,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Nagpur,11,0,0,,8877,14239,0,0,26.0,0.0,0.0,,27360.0,50621.0,0,4653171,,,71 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,493647,9128,484386,,3047784,1529931,0,71,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,71.0
18,18,18,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Nanded,0,0,5,,7392,6001,0,0,17.0,0.0,28.0,,26850.0,18822.0,0,3356566,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,90433,2658,87755,,1625528,594359,0,7,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,7.0
19,19,19,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Nandurbar,0,0,1,,3902,1700,0,0,0.0,0.0,1.0,,10140.0,4783.0,0,1646177,,,3 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40007,948,39056,,777888,367563,0,3,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,3.0
20,20,20,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Nashik,38,0,56,,12217,12124,0,0,313.0,3.0,519.0,,36743.0,36953.0,0,6109052,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,411157,8683,402099,,3548902,1352883,0,1,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,1.0
21,21,21,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Osmanabad,4,2,0,,4602,2224,0,0,26.0,7.0,104.0,,12903.0,6142.0,0,1660311,,,116 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,67882,1974,65751,,834639,318918,0,116,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,116.0
22,22,22,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Other State,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,144,111,31,,0,0,0,2,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,2.0
23,23,23,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Palghar,24,0,87,,5799,13827,0,0,152.0,0.0,186.0,,20717.0,62421.0,0,2990116,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,138234,3289,134686,,1898415,756933,0,14,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,14.0
24,24,24,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Parbhani,4,2,5,,7862,4283,0,0,24.0,2.0,22.0,,20321.0,10584.0,0,1835982,,,19 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,52395,1235,51104,,942663,395452,0,19,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,19.0
25,25,25,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Pune,241,3,190,,6647,20281,0,0,1383.0,19.0,1607.0,,26614.0,86050.0,0,9426959,,,349 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,1156805,19627,1133878,,7882396,4378172,0,349,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,349.0
26,26,26,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Raigad,40,1,29,,3770,9412,0,0,248.0,2.0,363.0,,11498.0,33415.0,0,2635394,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,196335,4555,191218,,1876853,818156,0,7,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,7.0
27,27,27,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Ratnagiri,5,0,3,,949,1410,0,0,40.0,5.0,93.0,,3199.0,5720.0,0,1612672,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,79018,2489,76444,,926029,397113,0,5,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,5.0
28,28,28,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Sangli,11,0,0,,2218,8655,0,0,76.0,1.0,200.0,,5884.0,22747.0,0,2820575,,,9 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,209879,5615,203964,,1818624,829504,0,9,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,9.0
29,29,29,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Satara,29,1,53,,2290,10341,0,0,171.0,13.0,292.0,,7098.0,28231.0,0,3003922,,,31 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,250680,6449,244007,,1974363,902391,0,31,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,31.0
30,30,30,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Sindhudurg,6,0,1,,671,1226,0,0,50.0,3.0,91.0,,1703.0,3413.0,0,848868,,,15 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,52863,1439,51242,,528709,284844,0,15,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,15.0
31,31,31,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Solapur,25,0,0,,6451,5893,0,0,173.0,1.0,234.0,,18423.0,16598.0,0,4315527,,,110 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,210735,5558,204796,,2278427,714385,0,110,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,110.0
32,32,32,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Thane,179,0,208,,15523,35717,0,0,902.0,23.0,1229.0,,50232.0,142524.0,0,11060148,,,35 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,611491,11500,598616,,5562002,2929680,0,35,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,35.0
33,33,33,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Wardha,1,1,0,,1917,3171,0,0,3.0,1.0,2.0,,4829.0,8620.0,0,1296157,,,165 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,57348,1218,55958,,763807,327731,0,165,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,165.0
34,34,34,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Washim,0,0,1,,4154,3450,0,0,1.0,0.0,2.0,,13520.0,11796.0,0,1196714,,,3 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,41664,637,41023,,601884,339259,0,3,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,3.0
35,35,35,2021-11-10,MH,1094,17,1976,123191,209322,302380,0,0,6265.0,134.0,8832.0,575191.0,613886.0,1017087.0,0.0,Yavatmal,2,0,1,,8365,5589,0,0,7.0,0.0,5.0,,25094.0,16426.0,0,2775457,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,75974,1798,74165,,1258134,520634,0,4,2022-01-22 00:35:04.885018,122153000,2022-01-22 00:35:04.885815,,3634 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6620423,140447,6463932,63522546,68271801,32385279,0,3634,3634.0,4.0
