Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Dang,0,0,0,0,286,144,0,0,0,0,0,0,0,226769,2021-12-08 10:34:49.891114,,,866,18,848,83173,156332,59261,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,215593.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Devbhumi Dwarka,0,0,0,0,892,4819,0,0,0,0,0,0,0,752484,2021-12-08 10:34:49.891114,,,4175,82,4093,238975,504186,309398,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,813584.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Gandhinagar,0,0,0,0,762,7413,0,0,0,0,0,0,0,1387478,2021-12-08 10:34:49.891114,,,20754,205,20549,829137,1175493,705841,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,1881334.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Gir Somnath,0,0,0,0,467,1543,0,0,0,0,0,0,0,1217477,2021-12-08 10:34:49.891114,,,8570,67,8499,377559,844312,363452,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,1207764.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Jamnagar,0,0,0,0,893,7578,0,0,0,0,0,0,0,2159130,2021-12-08 10:34:49.891114,,,34978,478,34493,882142,1111446,652584,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,1764030.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Junagadh,0,0,0,0,389,11159,0,0,0,0,0,0,0,2742291,2021-12-08 10:34:49.891114,,,20503,272,20226,809495,1316417,731793,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,2048210.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Kutch,0,0,0,0,1457,9674,0,0,0,0,0,0,0,2090313,2021-12-08 10:34:49.891114,,,12631,145,12474,823965,1412908,679881,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,2092789.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Kheda,0,0,0,0,1889,16137,0,0,0,0,0,0,0,2298934,2021-12-08 10:34:49.891114,,,10439,48,10391,631208,1454220,891637,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,2345857.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Mahisagar,0,0,0,0,7,3197,0,0,0,0,0,0,0,994624,2021-12-08 10:34:49.891114,,,8194,72,8122,385196,815593,458591,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,1274184.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Mehsana,0,0,0,0,868,7545,0,0,0,0,0,0,0,2027727,2021-12-08 10:34:49.891114,,,24419,177,24242,687081,1405715,869246,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,2274961.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Morbi,0,0,0,0,571,2282,0,0,0,0,0,0,0,960329,2021-12-08 10:34:49.891114,,,6502,87,6415,375346,673969,308722,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,982691.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Narmada,0,0,0,0,55,3230,0,0,0,0,0,0,0,590379,2021-12-08 10:34:49.891114,,,5955,15,5940,274342,413258,279672,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,692930.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Navsari,0,0,0,0,565,5944,0,0,0,0,0,0,0,1330711,2021-12-08 10:34:49.891114,,,7215,24,7180,442469,948611,645475,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,1594086.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Panchmahal,0,0,0,0,1091,7696,0,0,0,0,0,0,0,2388267,2021-12-08 10:34:49.891114,,,11770,70,11700,555627,1105030,624757,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,1729787.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Patan,0,0,0,0,588,6130,0,0,0,0,0,0,0,1342746,2021-12-08 10:34:49.891114,,,11624,129,11495,467514,850442,533179,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,1383621.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Porbandar,0,0,0,0,174,2426,0,0,0,0,0,0,0,586062,2021-12-08 10:34:49.891114,,,3486,19,3467,246111,419316,255315,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,674631.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Rajkot,0,0,0,0,1809,8332,0,0,0,0,0,0,0,3157676,2021-12-08 10:34:49.891114,,,57976,725,57236,2065904,2227068,1254859,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,3481927.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Sabarkantha,0,0,0,0,785,13646,0,0,0,0,0,0,0,2427346,2021-12-08 10:34:49.891114,,,9317,157,9159,491638,1000451,595524,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,1595975.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Surat,0,0,0,0,4485,16162,0,0,0,0,0,0,0,4996391,2021-12-08 10:34:49.891114,,,143870,1956,141881,6447817,4779369,2522622,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,7301991.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Surendranagar,0,0,0,0,1623,13951,0,0,0,0,0,0,0,1755873,2021-12-08 10:34:49.891114,,,8121,136,7985,524760,1113794,715284,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,1829078.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Tapi,0,0,0,0,237,3832,0,0,0,0,0,0,0,806489,2021-12-08 10:34:49.891114,,,4441,24,4417,251633,527331,303186,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,830517.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Vadodara,0,0,0,0,1415,29383,0,0,0,0,0,0,0,3639775,2021-12-08 10:34:49.891114,,,78153,788,77333,1938941,2612141,1928320,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,4540461.0,0
2021-10-30,GJ,0,0,0,0,46750,317917,0,0,0,0,0,0,0,Valsad,0,0,0,0,945,5929,0,0,0,0,0,0,0,1703068,2021-12-08 10:34:49.891114,,,6402,53,6302,506326,1232055,704629,2021-12-08 10:34:49.890436,67936000,2021-12-08 10:34:49.891447,,,826395,10086,816101,30893781,44720370,25908711,70629081.0,364667.0,1936684.0,0
