,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,10,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Dang,0,0,0,123,243,329,0,0.0,0.0,0.0,1225.0,1392.0,3063.0,226769,2021-11-20 22:42:20.706309,,,866,18,848,85286,160962,65465,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
11,11,11,11,11,11,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Devbhumi Dwarka,0,0,0,734,1487,2214,0,0.0,0.0,0.0,4239.0,5427.0,22241.0,752484,2021-11-20 22:42:20.706309,,,4175,82,4093,249355,528930,372136,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
12,12,12,12,12,12,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Gandhinagar,1,0,0,1249,1190,11310,4,3.0,0.0,0.0,8064.0,6438.0,61223.0,1387478,2021-11-20 22:42:20.706309,,,20762,205,20553,849741,1186904,816914,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
13,13,13,13,13,13,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Gir Somnath,0,0,0,1076,554,16974,0,0.0,0.0,3.0,6558.0,9186.0,73532.0,1217477,2021-11-20 22:42:20.706309,,,8573,67,8504,390188,860115,474250,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
14,14,14,14,14,14,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Jamnagar,3,0,0,1031,1844,4767,4,10.0,0.0,2.0,9175.0,18109.0,38725.0,2159130,2021-11-20 22:42:20.706309,,,34995,478,34503,904107,1136317,743049,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
15,15,15,15,15,15,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Junagadh,0,0,1,5524,780,19804,23,2.0,0.0,6.0,34231.0,4803.0,136857.0,2742291,2021-11-20 22:42:20.706309,,,20542,272,20268,862169,1326090,1045372,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
16,16,16,16,16,16,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Kheda,0,0,1,1407,1469,6469,-2192,1.0,0.0,2.0,8917.0,6566.0,58388.0,2298934,2021-11-20 22:42:20.706309,,,10441,48,10393,652465,1472558,1077471,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
17,17,17,17,17,17,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Kutch,2,0,0,2403,1632,15351,2196,10.0,0.0,3.0,17202.0,14540.0,134797.0,2090313,2021-11-20 22:42:20.706309,,,12648,145,12493,849371,1436975,904892,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
18,18,18,18,18,18,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Mahisagar,0,0,0,1083,27,9542,0,0.0,0.0,0.0,7068.0,51.0,40318.0,994624,2021-11-20 22:42:20.706309,,,8194,72,8122,403253,815697,549286,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
19,19,19,19,19,19,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Mehsana,1,0,0,1922,846,7427,1,3.0,0.0,1.0,11387.0,6427.0,46060.0,2027727,2021-11-20 22:42:20.706309,,,24424,177,24243,719571,1419713,980626,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
20,20,20,20,20,20,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Morbi,0,0,0,922,776,3504,0,0.0,0.0,1.0,6910.0,8807.0,40958.0,960329,2021-11-20 22:42:20.706309,,,6505,87,6416,390730,689997,381269,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
21,21,21,21,21,21,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Narmada,1,0,0,305,127,3121,0,1.0,0.0,0.0,1080.0,646.0,16417.0,590379,2021-11-20 22:42:20.706309,,,5956,15,5940,277654,414467,326382,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
22,22,22,22,22,22,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Navsari,0,0,1,1226,384,5185,5,8.0,0.0,2.0,7514.0,2209.0,37816.0,1330711,2021-11-20 22:42:20.706309,,,7235,24,7198,460982,953463,748339,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
23,23,23,23,23,23,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Panchmahal,0,0,0,2021,506,12629,0,0.0,0.0,0.0,13924.0,3002.0,75196.0,2388267,2021-11-20 22:42:20.706309,,,11771,70,11700,584919,1116883,798709,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
24,24,24,24,24,24,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Patan,0,0,0,1438,792,6717,0,0.0,0.0,0.0,6897.0,4324.0,54992.0,1342746,2021-11-20 22:42:20.706309,,,11624,129,11495,486439,859647,670544,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
25,25,25,25,25,25,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Porbandar,0,0,0,131,175,1644,0,0.0,0.0,0.0,2507.0,1268.0,14126.0,586062,2021-11-20 22:42:20.706309,,,3486,19,3467,252677,422340,290574,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
26,26,26,26,26,26,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Rajkot,2,0,5,4174,3242,13983,4,11.0,0.0,12.0,21986.0,18833.0,100055.0,3157676,2021-11-20 22:42:20.706309,,,58004,725,57266,2110550,2262699,1459167,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
27,27,27,27,27,27,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Sabarkantha,2,0,0,1280,914,11104,0,3.0,0.0,3.0,6606.0,4507.0,53660.0,2427346,2021-11-20 22:42:20.706309,,,9323,157,9163,507053,1009855,737612,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
28,28,28,28,28,28,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Surat,4,0,6,10849,11214,31298,24,31.0,0.0,27.0,74015.0,66471.0,209107.0,4996391,2021-11-20 22:42:20.706309,,,143956,1956,141973,6606522,4890519,2969919,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
29,29,29,29,29,29,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Surendranagar,0,0,1,1082,2083,15043,0,0.0,0.0,1.0,6863.0,8641.0,79787.0,1755873,2021-11-20 22:42:20.706309,,,8124,136,7986,553746,1140569,909463,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
30,30,30,30,30,30,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Tapi,0,0,0,834,542,2950,0,1.0,0.0,0.0,3488.0,2817.0,16395.0,806489,2021-11-20 22:42:20.706309,,,4444,24,4417,261192,533097,350707,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
31,31,31,31,31,31,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Vadodara,7,0,7,5364,2901,14251,44,47.0,0.0,32.0,39854.0,15222.0,106545.0,3639775,2021-11-20 22:42:20.706309,,,78278,788,77436,2021324,2639483,2186363,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
32,32,32,32,32,32,2021-11-20,GJ,36,0,44,65581,48261,367844,159,260.0,1.0,162.0,447324.0,312837.0,2487221.0,Valsad,4,0,4,1642,1026,10113,17,21.0,1.0,23.0,12766.0,7112.0,62461.0,1703068,2021-11-20 22:42:20.706309,,,6464,55,6378,537655,1248791,859353,2021-11-20 22:42:20.705584,67936000,2021-11-20 22:42:20.706706,,,827022,10088,816611,31882293,45377538,31628303,0,0,0,0,0
