,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
16,Kerala,5141814,5057368,40132,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,43055295,25688906,17366389,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,18183,162902,181085,4723,5370,177,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,21578,21088,214,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,383227,211980,171247,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,125,322,447,38,12,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10394,10319,51,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,104815,55420,49395,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,22,204,226,0,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6635658,6483435,140997,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,114327916,74308398,40019518,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,576344,637513,1213857,678,942,35,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,125205,122579,1977,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,2159864,1282981,876883,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,2000,6909,8909,36,40,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,84480,82713,1473,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,1978444,1166770,811674,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,2262,4342,6604,19,9,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,135175,130927,497,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,1292854,733509,559345,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,1781,2897,4678,365,415,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,793170,782523,10528,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,86487701,51111112,35376589,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,34557,341097,375654,20,27,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32122,31293,696,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,1287880,739104,548776,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,1153,1868,3021,13,20,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1049108,1038509,8411,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,43611314,27862454,15748860,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,76643,189541,266184,228,203,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,128924,126768,1872,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,1241685,767369,474316,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,3191,4950,8141,31,43,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,603279,586352,16602,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,24154500,16554978,7599522,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,28525,74973,103498,21,22,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,954785,945637,8955,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,68405654,43517960,24887694,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,83206,391685,474891,15,9,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32242,31715,403,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,993396,523263,470133,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,73,691,764,9,6,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2726917,2682192,36481,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,70423590,45433240,24990350,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,119477,194016,313493,720,758,9,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,675994,668411,3992,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,37828838,24964748,12864090,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,66070,103422,169492,196,184,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,84805,83900,824,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,4577402,2553203,2024199,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,2560,9501,12061,14,10,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1710399,1687399,22911,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,162698017,112334252,50363765,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,731743,851538,1583281,12,8,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,344255,336706,7408,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,12683516,7587322,5096194,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,7922,65345,73267,28,19,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1616083,1588866,19486,2021-12-01,TT,34596776,469247,34028506,2021-12-01 11:26:02.606830,642412315,2021-11-30 00:00:00,1108467,1241392075,790594807,450797268,92773093,63281167,29491926,https://www.icmr.gov.in/,8954,267,10207,5885826,2805796,8691622,174430,414464,588894,705,694,13,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363444.4285714286,1340165.142857143,16386.14285714286,77677239,55668939,22008299,,,1332900000,West Bengal,96906000
