,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,10,10,2021-12-16,PB,39,2,27,27284,18998,68300,0,220,215.0,9.0,251.0,186362.0,143865.0,492731.0,0.0,Kapurthala,7,0,0,,364,1964,0,2,19.0,0.0,2.0,,3631.0,19134.0,0,817668,,,,17889,556,17314,,493306,283802,0,0,2022-01-03T00:03:10.863156+05:30,29859000,,,,603853,16625,586895,16554386,16892952,8687666,0,0,0.0,0
11,11,11,11,11,2021-12-16,PB,39,2,27,27284,18998,68300,0,220,215.0,9.0,251.0,186362.0,143865.0,492731.0,0.0,Ludhiana,2,1,0,,2637,9419,0,16,24.0,3.0,15.0,,17386.0,58972.0,0,3487882,,,,87713,2116,85565,,2587623,1220230,0,0,2022-01-03T00:03:10.863156+05:30,29859000,,,,603853,16625,586895,16554386,16892952,8687666,0,0,0.0,0
12,12,12,12,12,2021-12-16,PB,39,2,27,27284,18998,68300,0,220,215.0,9.0,251.0,186362.0,143865.0,492731.0,0.0,Mansa,0,0,0,,187,608,0,2,0.0,0.0,1.0,,4207.0,15119.0,0,768808,,,,15611,381,15229,,397031,154921,0,0,2022-01-03T00:03:10.863156+05:30,29859000,,,,603853,16625,586895,16554386,16892952,8687666,0,0,0.0,0
13,13,13,13,13,2021-12-16,PB,39,2,27,27284,18998,68300,0,220,215.0,9.0,251.0,186362.0,143865.0,492731.0,0.0,Moga,0,0,0,,152,763,0,2,0.0,0.0,1.0,,5746.0,26731.0,0,992289,,,,8684,234,8450,,572410,282473,0,0,2022-01-03T00:03:10.863156+05:30,29859000,,,,603853,16625,586895,16554386,16892952,8687666,0,0,0.0,0
14,14,14,14,14,2021-12-16,PB,39,2,27,27284,18998,68300,0,220,215.0,9.0,251.0,186362.0,143865.0,492731.0,0.0,Pathankot,3,0,2,,421,2733,0,40,20.0,1.0,21.0,,2574.0,14411.0,0,626154,,,,18993,430,18539,,438900,275282,0,0,2022-01-03T00:03:10.863156+05:30,29859000,,,,603853,16625,586895,16554386,16892952,8687666,0,0,0.0,0
15,15,15,15,15,2021-12-16,PB,39,2,27,27284,18998,68300,0,220,215.0,9.0,251.0,186362.0,143865.0,492731.0,0.0,Patiala,2,0,2,,780,3559,0,14,13.0,0.0,11.0,,5321.0,22910.0,0,2892282,,,,49005,1362,47622,,1088708,508562,0,0,2022-01-03T00:03:10.863156+05:30,29859000,,,,603853,16625,586895,16554386,16892952,8687666,0,0,0.0,0
16,16,16,16,16,2021-12-16,PB,39,2,27,27284,18998,68300,0,220,215.0,9.0,251.0,186362.0,143865.0,492731.0,0.0,Rupnagar,4,1,2,,310,1407,0,8,12.0,2.0,11.0,,2068.0,11244.0,0,683349,,,,13006,427,12569,,398385,242623,0,0,2022-01-03T00:03:10.863156+05:30,29859000,,,,603853,16625,586895,16554386,16892952,8687666,0,0,0.0,0
17,17,17,17,17,2021-12-16,PB,39,2,27,27284,18998,68300,0,220,215.0,9.0,251.0,186362.0,143865.0,492731.0,0.0,S.A.S. Nagar,5,0,9,,731,2200,0,29,29.0,0.0,44.0,,6267.0,17913.0,0,986147,,,,69044,1073,67917,,906616,498575,0,0,2022-01-03T00:03:10.863156+05:30,29859000,,,,603853,16625,586895,16554386,16892952,8687666,0,0,0.0,0
18,18,18,18,18,2021-12-16,PB,39,2,27,27284,18998,68300,0,220,215.0,9.0,251.0,186362.0,143865.0,492731.0,0.0,Sangrur,0,0,0,,1026,3501,0,0,0.0,0.0,0.0,,6491.0,21399.0,0,1654408,,,,15768,875,14890,,782798,314599,0,0,2022-01-03T00:03:10.863156+05:30,29859000,,,,603853,16625,586895,16554386,16892952,8687666,0,0,0.0,0
19,19,19,19,19,2021-12-16,PB,39,2,27,27284,18998,68300,0,220,215.0,9.0,251.0,186362.0,143865.0,492731.0,0.0,Shahid Bhagat Singh Nagar,2,0,0,,228,2718,0,0,6.0,0.0,0.0,,1791.0,18411.0,0,614362,,,,11478,388,11084,,403169,253891,0,0,2022-01-03T00:03:10.863156+05:30,29859000,,,,603853,16625,586895,16554386,16892952,8687666,0,0,0.0,0
20,20,20,20,20,2021-12-16,PB,39,2,27,27284,18998,68300,0,220,215.0,9.0,251.0,186362.0,143865.0,492731.0,0.0,Sri Muktsar Sahib,0,0,0,,330,1442,0,0,3.0,0.0,2.0,,2262.0,9735.0,0,902702,,,,18806,524,18278,,486881,185209,0,0,2022-01-03T00:03:10.863156+05:30,29859000,,,,603853,16625,586895,16554386,16892952,8687666,0,0,0.0,0
21,21,21,21,21,2021-12-16,PB,39,2,27,27284,18998,68300,0,220,215.0,9.0,251.0,186362.0,143865.0,492731.0,0.0,Tarn Taran,2,0,1,,285,1480,0,7,9.0,0.0,2.0,,2681.0,11440.0,0,1120070,,,,8078,381,7684,,631293,255312,0,0,2022-01-03T00:03:10.863156+05:30,29859000,,,,603853,16625,586895,16554386,16892952,8687666,0,0,0.0,0
